"Date","Upstream1_MinDO","Location.x","Impoundment1_MinDO","Location.y","Diff"
2015-03-28,11.3567,"Upstream1",10.9667,"Impoundment1",0.390000000000001
2015-03-29,11.3467,"Upstream1",11.0167,"Impoundment1",0.33
2015-03-30,11.2767,"Upstream1",11.1933,"Impoundment1",0.0833999999999993
2015-03-31,11.01,"Upstream1",10.6767,"Impoundment1",0.333299999999999
2015-04-01,10.8167,"Upstream1",10.5167,"Impoundment1",0.300000000000001
2015-04-02,10.89,"Upstream1",10.5467,"Impoundment1",0.343300000000001
2015-04-03,9.98667,"Upstream1",9.4,"Impoundment1",0.58667
2015-04-04,10.0433,"Upstream1",8.67,"Impoundment1",1.3733
2015-04-05,10.1,"Upstream1",9.13,"Impoundment1",0.969999999999999
2015-04-06,10.2833,"Upstream1",9.13,"Impoundment1",1.1533
2015-04-07,10.0367,"Upstream1",8.69,"Impoundment1",1.3467
2015-04-08,9.82,"Upstream1",8.62333,"Impoundment1",1.19667
2015-04-09,9.46333,"Upstream1",7.42333,"Impoundment1",2.04
2015-04-10,8.59333,"Upstream1",7.33667,"Impoundment1",1.25666
2015-04-11,9.71,"Upstream1",9.29333,"Impoundment1",0.416670000000002
2015-04-12,9.86333,"Upstream1",9.58333,"Impoundment1",0.279999999999999
2015-04-13,10.1367,"Upstream1",9.89333,"Impoundment1",0.243369999999999
2015-04-14,10.01,"Upstream1",9.45,"Impoundment1",0.56
2015-04-15,9.45667,"Upstream1",7.37333,"Impoundment1",2.08334
2015-04-16,9.82333,"Upstream1",9.23,"Impoundment1",0.59333
2015-04-17,9.71667,"Upstream1",9.37333,"Impoundment1",0.343340000000001
2015-04-18,9.52667,"Upstream1",8.98333,"Impoundment1",0.543339999999999
2015-04-19,9.4,"Upstream1",8.74667,"Impoundment1",0.65333
2015-04-20,7.95,"Upstream1",7.67333,"Impoundment1",0.27667
2015-04-21,8.30333,"Upstream1",7.92,"Impoundment1",0.383330000000001
2015-04-22,9.68333,"Upstream1",9.25,"Impoundment1",0.43333
2015-04-23,9.81667,"Upstream1",9.48,"Impoundment1",0.33667
2015-04-24,9.57667,"Upstream1",9.35,"Impoundment1",0.22667
2015-04-25,9.42,"Upstream1",8.82667,"Impoundment1",0.59333
2015-04-26,9.37,"Upstream1",8.95333,"Impoundment1",0.41667
2015-04-27,9.20667,"Upstream1",8.81,"Impoundment1",0.39667
2015-04-28,8.97667,"Upstream1",8.41333,"Impoundment1",0.56334
2015-04-29,8.95667,"Upstream1",8.36,"Impoundment1",0.596670000000001
2015-04-30,8.70333,"Upstream1",8.28,"Impoundment1",0.42333
2015-05-01,8.60667,"Upstream1",8.16667,"Impoundment1",0.44
2015-05-02,8.67667,"Upstream1",8.52333,"Impoundment1",0.15334
2015-05-03,8.54,"Upstream1",8.24,"Impoundment1",0.299999999999999
2015-05-04,8.38333,"Upstream1",7.98333,"Impoundment1",0.400000000000001
2015-05-05,8.60667,"Upstream1",8.18667,"Impoundment1",0.42
2015-05-06,8.42333,"Upstream1",8.24333,"Impoundment1",0.18
2015-05-07,8.12333,"Upstream1",8.07667,"Impoundment1",0.0466599999999993
2015-05-08,7.63333,"Upstream1",7.72667,"Impoundment1",-0.0933400000000004
2015-05-09,7.42333,"Upstream1",7.2,"Impoundment1",0.22333
2015-05-10,7.29667,"Upstream1",6.76667,"Impoundment1",0.529999999999999
2015-05-11,7.10333,"Upstream1",7.13667,"Impoundment1",-0.0333399999999999
2015-05-12,7.03667,"Upstream1",7.03667,"Impoundment1",0
2015-05-13,7.23,"Upstream1",6.83,"Impoundment1",0.4
2015-05-14,7.70333,"Upstream1",7.02,"Impoundment1",0.683330000000001
2015-05-15,7.18333,"Upstream1",7.02,"Impoundment1",0.16333
2015-05-16,7.33,"Upstream1",6.69,"Impoundment1",0.64
2015-05-17,7.17,"Upstream1",6.37333,"Impoundment1",0.79667
2015-05-18,7.05667,"Upstream1",5.85333,"Impoundment1",1.20334
2015-05-19,6.80333,"Upstream1",5.38667,"Impoundment1",1.41666
2015-05-20,6.37667,"Upstream1",4.75,"Impoundment1",1.62667
2015-05-21,6.35,"Upstream1",4.74667,"Impoundment1",1.60333
2015-05-22,6.93667,"Upstream1",5.50333,"Impoundment1",1.43334
2015-05-23,6.91667,"Upstream1",5.63333,"Impoundment1",1.28334
2015-05-24,6.97,"Upstream1",5.28667,"Impoundment1",1.68333
2015-05-25,6.92333,"Upstream1",5.10333,"Impoundment1",1.82
2015-05-26,6.88333,"Upstream1",4.8,"Impoundment1",2.08333
2015-05-27,6.75667,"Upstream1",4.67333,"Impoundment1",2.08334
2015-05-28,6.72333,"Upstream1",6.08,"Impoundment1",0.64333
2015-05-29,6.81333,"Upstream1",6.29667,"Impoundment1",0.51666
2015-05-30,6.84,"Upstream1",6.26333,"Impoundment1",0.57667
2015-05-31,6.74,"Upstream1",6.18333,"Impoundment1",0.55667
2015-06-01,6.61,"Upstream1",5.93667,"Impoundment1",0.67333
2015-06-02,6.60667,"Upstream1",5.61667,"Impoundment1",0.99
2015-06-03,6.64667,"Upstream1",6.42333,"Impoundment1",0.22334
2015-06-04,6.93,"Upstream1",6.79,"Impoundment1",0.14
2015-06-05,7.00333,"Upstream1",6.99,"Impoundment1",0.0133299999999998
2015-06-06,6.97333,"Upstream1",6.90333,"Impoundment1",0.0699999999999994
2015-06-07,6.70333,"Upstream1",6.37,"Impoundment1",0.33333
2015-06-08,6.69333,"Upstream1",6.11667,"Impoundment1",0.57666
2015-06-09,6.54667,"Upstream1",6.24333,"Impoundment1",0.303339999999999
2015-06-10,6.54667,"Upstream1",6.30667,"Impoundment1",0.239999999999999
2015-06-11,6.46,"Upstream1",5.74,"Impoundment1",0.72
2015-06-12,6.39333,"Upstream1",5.65333,"Impoundment1",0.739999999999999
2015-06-13,6.26,"Upstream1",5.61333,"Impoundment1",0.646669999999999
2015-06-14,5.94,"Upstream1",5.08,"Impoundment1",0.86
2015-06-15,5.79333,"Upstream1",5.03667,"Impoundment1",0.75666
2015-06-16,5.55,"Upstream1",4.88,"Impoundment1",0.67
2015-06-17,5.73333,"Upstream1",5.38333,"Impoundment1",0.35
2015-06-18,5.77667,"Upstream1",5.11667,"Impoundment1",0.66
2015-06-19,6.08667,"Upstream1",5.42,"Impoundment1",0.66667
2015-06-20,5.65667,"Upstream1",5.52,"Impoundment1",0.136670000000001
2015-06-21,5.49333,"Upstream1",5.27,"Impoundment1",0.223330000000001
2015-06-22,5.44,"Upstream1",4.98667,"Impoundment1",0.45333
2015-06-23,5.59667,"Upstream1",4.76667,"Impoundment1",0.829999999999999
2015-06-24,5.76,"Upstream1",5.32,"Impoundment1",0.44
2015-06-25,5.78,"Upstream1",5.4,"Impoundment1",0.38
2015-06-26,5.71333,"Upstream1",5.33,"Impoundment1",0.38333
2015-06-27,5.88,"Upstream1",5.52333,"Impoundment1",0.35667
2015-06-28,5.82333,"Upstream1",5.57667,"Impoundment1",0.24666
2015-06-29,5.76,"Upstream1",4.50333,"Impoundment1",1.25667
2015-06-30,5.63667,"Upstream1",5.21333,"Impoundment1",0.42334
2015-07-01,5.41667,"Upstream1",4.90333,"Impoundment1",0.513339999999999
2017-09-19,7.42,"Upstream1",6.75667,"Impoundment1",0.66333
2017-09-20,6.51,"Upstream1",6.27,"Impoundment1",0.24
2017-09-22,6.52,"Upstream1",6.27667,"Impoundment1",0.243329999999999
2017-09-23,6.42667,"Upstream1",6.17667,"Impoundment1",0.25
2017-09-24,6.41,"Upstream1",5.96667,"Impoundment1",0.44333
2017-09-25,6.35667,"Upstream1",5.74,"Impoundment1",0.61667
2017-09-26,6.24333,"Upstream1",6.06,"Impoundment1",0.183330000000001
2017-09-27,6.37333,"Upstream1",5.88,"Impoundment1",0.49333
2017-09-28,5.92,"Upstream1",4.69667,"Impoundment1",1.22333
2017-09-29,5.87,"Upstream1",4.25,"Impoundment1",1.62
2017-09-30,6.45333,"Upstream1",4.76667,"Impoundment1",1.68666
2017-10-01,6.91667,"Upstream1",5.89667,"Impoundment1",1.02
2017-10-02,7.04333,"Upstream1",6,"Impoundment1",1.04333
2017-10-03,7.08333,"Upstream1",6.33,"Impoundment1",0.75333
2017-10-04,7.1,"Upstream1",7.20667,"Impoundment1",-0.10667
2017-10-05,6.97333,"Upstream1",7,"Impoundment1",-0.0266700000000002
2017-10-06,6.99333,"Upstream1",6.86333,"Impoundment1",0.13
2017-10-07,6.92667,"Upstream1",6.71333,"Impoundment1",0.21334
2017-10-08,6.65667,"Upstream1",6.40333,"Impoundment1",0.25334
2017-10-09,6.61,"Upstream1",6.01667,"Impoundment1",0.59333
2017-10-10,6.25,"Upstream1",5.72667,"Impoundment1",0.52333
2017-10-11,6.41333,"Upstream1",4.31667,"Impoundment1",2.09666
2017-10-12,6.38,"Upstream1",4.12,"Impoundment1",2.26
2017-10-13,6.59667,"Upstream1",6.35333,"Impoundment1",0.24334
2017-10-14,6.64667,"Upstream1",6.80333,"Impoundment1",-0.15666
2017-10-15,6.77667,"Upstream1",6.77333,"Impoundment1",0.00334000000000056
2017-10-16,6.57,"Upstream1",6.53333,"Impoundment1",0.03667
2017-10-17,6.76,"Upstream1",6.95333,"Impoundment1",-0.19333
2017-10-18,7.32667,"Upstream1",7.92333,"Impoundment1",-0.59666
2017-10-19,7.27667,"Upstream1",8,"Impoundment1",-0.72333
2017-10-20,7.17,"Upstream1",7.78,"Impoundment1",-0.61
2017-10-21,7.08333,"Upstream1",7.65,"Impoundment1",-0.56667
2017-10-22,7.04667,"Upstream1",7.32333,"Impoundment1",-0.276660000000001
2017-10-23,7.24,"Upstream1",6.71333,"Impoundment1",0.52667
2017-10-24,7.37667,"Upstream1",5.19333,"Impoundment1",2.18334
2017-10-25,7.24333,"Upstream1",6.90667,"Impoundment1",0.33666
2017-10-26,7.34333,"Upstream1",7.74,"Impoundment1",-0.39667
2017-10-27,7.47667,"Upstream1",8.02667,"Impoundment1",-0.549999999999999
2017-10-28,7.4,"Upstream1",7.32333,"Impoundment1",0.07667
2017-10-29,7.52,"Upstream1",7.13,"Impoundment1",0.39
2017-10-30,7.75,"Upstream1",7.17333,"Impoundment1",0.57667
2017-10-31,7.87667,"Upstream1",7.12333,"Impoundment1",0.75334
2017-11-01,7.64,"Upstream1",6.75,"Impoundment1",0.89
2017-11-02,7.35,"Upstream1",6.21667,"Impoundment1",1.13333
2017-11-03,7.74667,"Upstream1",8.01333,"Impoundment1",-0.26666
2017-11-04,7.55,"Upstream1",7.68,"Impoundment1",-0.13
2017-11-05,7.68333,"Upstream1",7.75667,"Impoundment1",-0.07334
2017-11-06,7.51333,"Upstream1",7.51333,"Impoundment1",0
2017-11-07,7.28,"Upstream1",6.44,"Impoundment1",0.84
2017-11-08,7.29667,"Upstream1",5.6,"Impoundment1",1.69667
2017-11-09,6.78333,"Upstream1",7.88,"Impoundment1",-1.09667
2017-11-10,7.18333,"Upstream1",7.40667,"Impoundment1",-0.22334
2017-11-11,7.00667,"Upstream1",8.03667,"Impoundment1",-1.03
2017-11-12,8.51333,"Upstream1",9.16333,"Impoundment1",-0.65
2017-11-13,8.20333,"Upstream1",5.62667,"Impoundment1",2.57666
2017-11-14,8.52667,"Upstream1",2.37333,"Impoundment1",6.15334
2017-11-15,7.94667,"Upstream1",2.35667,"Impoundment1",5.59
2017-11-16,8.03,"Upstream1",2.34,"Impoundment1",5.69
2017-11-17,7.97333,"Upstream1",1.88667,"Impoundment1",6.08666
2017-11-18,9.06333,"Upstream1",9.95667,"Impoundment1",-0.89334
2017-11-19,8.29,"Upstream1",9.14667,"Impoundment1",-0.856670000000001
2017-11-20,8.97333,"Upstream1",9.31,"Impoundment1",-0.33667
2017-11-21,9.17,"Upstream1",10.09,"Impoundment1",-0.92
2017-11-22,8.28,"Upstream1",9.63333,"Impoundment1",-1.35333
2017-11-23,8.29333,"Upstream1",9.23333,"Impoundment1",-0.940000000000001
2017-11-24,8.80667,"Upstream1",10.11,"Impoundment1",-1.30333
2017-11-25,8.59333,"Upstream1",10.24,"Impoundment1",-1.64667
2017-11-26,7.60667,"Upstream1",10.0933,"Impoundment1",-2.48663
2017-11-27,7.78667,"Upstream1",10.0733,"Impoundment1",-2.28663
2017-11-28,8.14333,"Upstream1",10.4467,"Impoundment1",-2.30337
2017-11-29,8.08333,"Upstream1",10.2767,"Impoundment1",-2.19337
2017-11-30,7.47333,"Upstream1",9.99,"Impoundment1",-2.51667
2017-12-01,6.66,"Upstream1",9.56667,"Impoundment1",-2.90667
2017-12-02,7.23,"Upstream1",9.26667,"Impoundment1",-2.03667
2017-12-03,6.49,"Upstream1",8.68333,"Impoundment1",-2.19333
2017-12-04,6.70333,"Upstream1",7.7,"Impoundment1",-0.99667
2017-12-05,7.05,"Upstream1",8.58667,"Impoundment1",-1.53667
2017-12-06,8.67,"Upstream1",9.14667,"Impoundment1",-0.47667
2017-12-07,9.18667,"Upstream1",8.99667,"Impoundment1",0.19
2017-12-08,9.22,"Upstream1",9.84667,"Impoundment1",-0.626669999999999
2017-12-09,10.3767,"Upstream1",10.4333,"Impoundment1",-0.0565999999999995
2017-12-10,10.4267,"Upstream1",10.97,"Impoundment1",-0.5433
2017-12-11,10.2767,"Upstream1",11.29,"Impoundment1",-1.0133
2017-12-12,9.89667,"Upstream1",11.2,"Impoundment1",-1.30333
2017-12-13,10.1833,"Upstream1",10.4267,"Impoundment1",-0.243400000000001
2017-12-14,10.4067,"Upstream1",11.4267,"Impoundment1",-1.02
2017-12-15,10.37,"Upstream1",11.32,"Impoundment1",-0.950000000000001
2017-12-16,10.5633,"Upstream1",11.2133,"Impoundment1",-0.65
2017-12-17,10.66,"Upstream1",11.1733,"Impoundment1",-0.513299999999999
2017-12-18,10.25,"Upstream1",10.4967,"Impoundment1",-0.246700000000001
2017-12-19,10.3433,"Upstream1",10.0633,"Impoundment1",0.279999999999999
2017-12-20,9.69667,"Upstream1",8.78667,"Impoundment1",0.909999999999998
2017-12-21,9.6,"Upstream1",9.25667,"Impoundment1",0.34333
2017-12-22,9.86,"Upstream1",9.32333,"Impoundment1",0.536669999999999
2017-12-23,9.91,"Upstream1",8.48,"Impoundment1",1.43
2017-12-24,9.35,"Upstream1",7.46667,"Impoundment1",1.88333
2017-12-25,10,"Upstream1",7.58667,"Impoundment1",2.41333
2017-12-26,10.73,"Upstream1",10.06,"Impoundment1",0.67
2017-12-27,10.8,"Upstream1",10.15,"Impoundment1",0.65
2017-12-28,10.9133,"Upstream1",11.1433,"Impoundment1",-0.23
2017-12-29,11.4167,"Upstream1",11.6533,"Impoundment1",-0.236599999999999
2017-12-30,10.9933,"Upstream1",11.5667,"Impoundment1",-0.573400000000001
2017-12-31,10.8433,"Upstream1",11.16,"Impoundment1",-0.316700000000001
2018-01-01,11.49,"Upstream1",11.2867,"Impoundment1",0.2033
2018-01-02,11.8867,"Upstream1",12.1733,"Impoundment1",-0.2866
2018-01-03,11.8767,"Upstream1",12.8,"Impoundment1",-0.923300000000001
2018-01-04,11.5867,"Upstream1",11.6533,"Impoundment1",-0.0665999999999993
2018-01-05,12.0833,"Upstream1",12.23,"Impoundment1",-0.146700000000001
2018-01-06,12.4,"Upstream1",12.8,"Impoundment1",-0.4
2018-01-07,12.5567,"Upstream1",8.35333,"Impoundment1",4.20337
2018-01-08,12.3367,"Upstream1",12.8433,"Impoundment1",-0.506599999999999
2018-01-09,12.07,"Upstream1",12.14,"Impoundment1",-0.0700000000000003
2018-01-10,11.8633,"Upstream1",11.1633,"Impoundment1",0.700000000000001
2018-01-11,12.13,"Upstream1",11.7167,"Impoundment1",0.413300000000001
2018-01-12,10.73,"Upstream1",10.03,"Impoundment1",0.700000000000001
2018-01-13,9.87333,"Upstream1",8.64,"Impoundment1",1.23333
2018-01-14,11.4,"Upstream1",9.6,"Impoundment1",1.8
2018-01-15,12.3467,"Upstream1",12.0933,"Impoundment1",0.253400000000001
2018-01-16,12.2233,"Upstream1",12.7333,"Impoundment1",-0.51
2018-01-17,11.8967,"Upstream1",12.38,"Impoundment1",-0.483300000000002
2018-01-18,12.39,"Upstream1",12.5067,"Impoundment1",-0.1167
2018-01-19,12.4233,"Upstream1",12.77,"Impoundment1",-0.3467
2018-01-20,12.0967,"Upstream1",12.1767,"Impoundment1",-0.0800000000000001
2018-01-21,11.8567,"Upstream1",12.1533,"Impoundment1",-0.2966
2018-01-22,11.74,"Upstream1",11.3567,"Impoundment1",0.3833
2018-01-23,10.54,"Upstream1",6.87333,"Impoundment1",3.66667
2018-01-24,10.54,"Upstream1",5.11667,"Impoundment1",5.42333
2018-01-25,10.9833,"Upstream1",3.98667,"Impoundment1",6.99663
2018-01-26,11.1767,"Upstream1",5.89,"Impoundment1",5.2867
2018-01-27,11.02,"Upstream1",4.45667,"Impoundment1",6.56333
2018-01-28,9.91667,"Upstream1",0.583333,"Impoundment1",9.333337
2018-01-29,10.2833,"Upstream1",2.82333,"Impoundment1",7.45997
2018-01-30,10.8367,"Upstream1",10.2467,"Impoundment1",0.59
2018-01-31,11.4867,"Upstream1",11.32,"Impoundment1",0.166700000000001
2018-02-01,11.3567,"Upstream1",11.9133,"Impoundment1",-0.5566
2018-02-02,10.5267,"Upstream1",11.0267,"Impoundment1",-0.5
2018-02-03,11.7167,"Upstream1",11.3267,"Impoundment1",0.389999999999999
2018-02-04,11.66,"Upstream1",11.8033,"Impoundment1",-0.1433
2018-02-05,11.12,"Upstream1",11.0533,"Impoundment1",0.0666999999999991
2018-02-06,11.44,"Upstream1",11.2967,"Impoundment1",0.1433
2018-02-07,11.0167,"Upstream1",10.9533,"Impoundment1",0.0633999999999997
2018-02-08,10.5533,"Upstream1",10.29,"Impoundment1",0.263300000000001
2018-02-09,11.2833,"Upstream1",10.7367,"Impoundment1",0.5466
2018-02-10,11.0167,"Upstream1",10.9833,"Impoundment1",0.0334000000000003
2018-02-11,10.37,"Upstream1",9.78,"Impoundment1",0.59
2018-02-12,9.95333,"Upstream1",8.66333,"Impoundment1",1.29
2018-02-13,10.4333,"Upstream1",8.77,"Impoundment1",1.6633
2018-02-14,10.6233,"Upstream1",9.95,"Impoundment1",0.673300000000001
2018-02-15,9.69333,"Upstream1",8.63,"Impoundment1",1.06333
2018-02-16,9.60667,"Upstream1",7.18333,"Impoundment1",2.42334
2018-02-17,8.99333,"Upstream1",6.23,"Impoundment1",2.76333
2018-02-18,9.23667,"Upstream1",8.76333,"Impoundment1",0.47334
2018-02-19,8.72333,"Upstream1",8.39333,"Impoundment1",0.33
2018-02-20,8.41,"Upstream1",8.79667,"Impoundment1",-0.386670000000001
2018-02-21,7.90667,"Upstream1",8.86,"Impoundment1",-0.953329999999999
2018-02-22,8.51,"Upstream1",7.97667,"Impoundment1",0.533329999999999
2018-02-23,8.75333,"Upstream1",7.3,"Impoundment1",1.45333
2018-02-24,8.55,"Upstream1",3.69333,"Impoundment1",4.85667
2018-02-25,7.89,"Upstream1",0.0766667,"Impoundment1",7.8133333
2018-02-26,7.25333,"Upstream1",4.12333,"Impoundment1",3.13
2018-02-27,5.73667,"Upstream1",4.00667,"Impoundment1",1.73
2018-02-28,7.16,"Upstream1",3.20333,"Impoundment1",3.95667
2018-03-01,6.95333,"Upstream1",4.43333,"Impoundment1",2.52
2018-03-02,7.88667,"Upstream1",8.75333,"Impoundment1",-0.86666
2018-03-03,7.16667,"Upstream1",8.64667,"Impoundment1",-1.48
2018-03-04,8.08,"Upstream1",8.66667,"Impoundment1",-0.58667
2018-03-05,6.42,"Upstream1",7.59,"Impoundment1",-1.17
2018-03-06,8.23333,"Upstream1",8.14667,"Impoundment1",0.0866600000000002
2018-03-07,7.5,"Upstream1",9.41333,"Impoundment1",-1.91333
2018-03-08,7.18,"Upstream1",5.51,"Impoundment1",1.67
2018-03-09,7.83333,"Upstream1",7.47667,"Impoundment1",0.35666
2018-03-10,8.50333,"Upstream1",6.33333,"Impoundment1",2.17
2018-03-11,7.35667,"Upstream1",5.68667,"Impoundment1",1.67
2018-03-12,5.78333,"Upstream1",1.65,"Impoundment1",4.13333
2018-03-13,10.88,"Upstream1",11.02,"Impoundment1",-0.139999999999999
2018-03-14,10.06,"Upstream1",10.56,"Impoundment1",-0.5
2018-03-15,10.32,"Upstream1",10.7467,"Impoundment1",-0.4267
2018-03-16,9.99,"Upstream1",10.1867,"Impoundment1",-0.1967
2018-03-17,10.0333,"Upstream1",9.83333,"Impoundment1",0.19997
2018-03-18,9.67333,"Upstream1",7.69667,"Impoundment1",1.97666
2018-03-19,9.74667,"Upstream1",7.42333,"Impoundment1",2.32334
2018-03-20,9.39667,"Upstream1",8.82667,"Impoundment1",0.57
2018-03-21,10.16,"Upstream1",9.32333,"Impoundment1",0.83667
2018-03-22,10.6733,"Upstream1",10.2867,"Impoundment1",0.3866
2018-03-23,10.8167,"Upstream1",10.51,"Impoundment1",0.306700000000001
2018-03-24,11.0833,"Upstream1",10.6467,"Impoundment1",0.4366
2018-03-25,11.1533,"Upstream1",10.95,"Impoundment1",0.2033
2018-03-26,11.1433,"Upstream1",10.85,"Impoundment1",0.2933
2018-03-27,11.6633,"Upstream1",11.3167,"Impoundment1",0.346599999999999
2018-03-28,11.67,"Upstream1",11.5467,"Impoundment1",0.1233
2018-03-29,11.24,"Upstream1",11.2567,"Impoundment1",-0.0167000000000002
2018-03-30,10.9333,"Upstream1",10.6633,"Impoundment1",0.27
2018-03-31,10.7733,"Upstream1",10.5367,"Impoundment1",0.236600000000001
2018-04-01,10.6833,"Upstream1",10.5767,"Impoundment1",0.106599999999998
2018-04-02,10.48,"Upstream1",10.4333,"Impoundment1",0.0467000000000013
2018-04-03,10.2367,"Upstream1",10.05,"Impoundment1",0.1867
2018-04-04,10.07,"Upstream1",9.83,"Impoundment1",0.24
2018-04-05,9.80667,"Upstream1",9.7,"Impoundment1",0.106670000000001
2018-04-06,9.87667,"Upstream1",9.30333,"Impoundment1",0.57334
2018-04-07,9.60667,"Upstream1",8.55667,"Impoundment1",1.05
2018-04-08,9.55333,"Upstream1",8.42,"Impoundment1",1.13333
2018-04-09,9.52333,"Upstream1",9.43,"Impoundment1",0.0933299999999999
2018-04-10,9.88,"Upstream1",9.88,"Impoundment1",0
2018-04-11,9.75667,"Upstream1",9.77667,"Impoundment1",-0.0199999999999996
2018-04-12,9.70667,"Upstream1",9.73,"Impoundment1",-0.0233299999999996
2018-04-13,8.38,"Upstream1",8.34667,"Impoundment1",0.0333300000000012
2018-04-14,8.62333,"Upstream1",8.00333,"Impoundment1",0.619999999999999
2018-04-15,8.88,"Upstream1",8.91667,"Impoundment1",-0.0366699999999991
2018-04-16,8.85,"Upstream1",8.89333,"Impoundment1",-0.043330000000001
2018-05-08,8.85667,"Upstream1",8.40333,"Impoundment1",0.453339999999999
2018-05-09,8.49,"Upstream1",8.26,"Impoundment1",0.23
2018-05-10,8.1,"Upstream1",7.72667,"Impoundment1",0.373329999999999
2018-05-11,8.14,"Upstream1",7.67333,"Impoundment1",0.466670000000001
2018-05-12,8.07667,"Upstream1",7.57,"Impoundment1",0.50667
2018-05-13,8.03667,"Upstream1",7.52667,"Impoundment1",0.510000000000001
2018-05-14,7.97,"Upstream1",7.51667,"Impoundment1",0.453329999999999
2018-05-15,7.91333,"Upstream1",7.49,"Impoundment1",0.42333
2018-05-16,7.95,"Upstream1",7.64333,"Impoundment1",0.30667
2018-05-17,7.63333,"Upstream1",6.53667,"Impoundment1",1.09666
2018-05-18,7.78667,"Upstream1",7.22667,"Impoundment1",0.56
2018-05-19,7.92667,"Upstream1",7.22667,"Impoundment1",0.699999999999999
2018-05-20,7.97333,"Upstream1",7.33667,"Impoundment1",0.63666
2018-05-21,8.69667,"Upstream1",8.17333,"Impoundment1",0.523339999999999
2018-05-22,8.52,"Upstream1",7.93,"Impoundment1",0.59
2018-05-23,8.45667,"Upstream1",7.94,"Impoundment1",0.51667
2018-05-24,8.25667,"Upstream1",7.68667,"Impoundment1",0.569999999999999
2018-05-25,7.88,"Upstream1",6.64667,"Impoundment1",1.23333
2018-05-26,7.36333,"Upstream1",6.07667,"Impoundment1",1.28666
2018-05-27,7.11667,"Upstream1",6.13667,"Impoundment1",0.98
2018-05-28,6.85667,"Upstream1",5.99667,"Impoundment1",0.86
2018-05-29,6.70333,"Upstream1",6.15333,"Impoundment1",0.55
2018-05-30,6.55333,"Upstream1",6.29667,"Impoundment1",0.25666
2018-05-31,7.47,"Upstream1",6.97333,"Impoundment1",0.49667
2018-06-01,7.47,"Upstream1",7.00667,"Impoundment1",0.46333
2018-06-02,7.36667,"Upstream1",6.88,"Impoundment1",0.48667
2018-06-03,7.13333,"Upstream1",7.04333,"Impoundment1",0.0899999999999999
2018-06-04,7.17667,"Upstream1",6.84333,"Impoundment1",0.33334
2018-06-05,6.41,"Upstream1",6.82333,"Impoundment1",-0.41333
2018-06-06,6.18333,"Upstream1",6.27333,"Impoundment1",-0.0899999999999999
2018-06-07,6.00667,"Upstream1",6.15,"Impoundment1",-0.143330000000001
2018-06-08,6.8,"Upstream1",6.40667,"Impoundment1",0.39333
2018-06-09,6.6,"Upstream1",6.28333,"Impoundment1",0.316669999999999
2018-06-10,6.56667,"Upstream1",5.96333,"Impoundment1",0.60334
2018-06-11,6.37667,"Upstream1",5.69667,"Impoundment1",0.68
2018-06-12,6.47,"Upstream1",6.11,"Impoundment1",0.359999999999999
2018-06-13,6.65333,"Upstream1",6.71,"Impoundment1",-0.0566699999999996
2018-06-14,5.79,"Upstream1",6.38,"Impoundment1",-0.59
2018-06-15,6.25667,"Upstream1",5.98667,"Impoundment1",0.27
2018-06-16,6.41667,"Upstream1",5.89333,"Impoundment1",0.52334
2018-06-17,6.71,"Upstream1",4.73,"Impoundment1",1.98
2018-06-18,6.61333,"Upstream1",4.41667,"Impoundment1",2.19666
2018-06-19,6.07667,"Upstream1",4.63,"Impoundment1",1.44667
2018-06-20,5.91333,"Upstream1",5.11667,"Impoundment1",0.79666
2018-06-21,5.42333,"Upstream1",5.93667,"Impoundment1",-0.51334
2018-06-22,5.48333,"Upstream1",5.37,"Impoundment1",0.113329999999999
2018-06-23,5.72,"Upstream1",5.38,"Impoundment1",0.34
2018-06-24,6,"Upstream1",4.89667,"Impoundment1",1.10333
2018-06-25,5.92667,"Upstream1",5.26667,"Impoundment1",0.659999999999999
2018-06-26,6.06667,"Upstream1",3.77333,"Impoundment1",2.29334
2018-06-27,6.28667,"Upstream1",5.36,"Impoundment1",0.92667
2018-06-28,6.01,"Upstream1",2.13333,"Impoundment1",3.87667
2018-06-29,6.25,"Upstream1",5.94667,"Impoundment1",0.30333
2018-06-30,6.16333,"Upstream1",5.79333,"Impoundment1",0.37
2018-07-01,6.07333,"Upstream1",5.59333,"Impoundment1",0.48
2018-07-02,5.98667,"Upstream1",5.43333,"Impoundment1",0.55334
2018-07-03,5.74,"Upstream1",5.26333,"Impoundment1",0.47667
2018-07-04,5.94333,"Upstream1",5.48333,"Impoundment1",0.46
2018-07-05,5.44,"Upstream1",5.32,"Impoundment1",0.12
2018-07-06,5.26667,"Upstream1",5.26667,"Impoundment1",0
2018-07-07,5.58333,"Upstream1",4.70333,"Impoundment1",0.88
2018-07-08,5.69,"Upstream1",5.94667,"Impoundment1",-0.25667
2018-07-09,5.70333,"Upstream1",5.84667,"Impoundment1",-0.143339999999999
2018-07-10,4.99,"Upstream1",4.99667,"Impoundment1",-0.00666999999999973
2018-07-11,5.84667,"Upstream1",6.24,"Impoundment1",-0.393330000000001
2018-07-12,6.01,"Upstream1",5.9,"Impoundment1",0.109999999999999
2018-07-13,4.98,"Upstream1",6.17333,"Impoundment1",-1.19333
2018-07-14,4.81667,"Upstream1",5.71,"Impoundment1",-0.89333
2018-07-15,5.94667,"Upstream1",5.57333,"Impoundment1",0.37334
