"site","Time","Date","Dissolved.Oxygen","TimeStamp"
"NeuseDown2B","09:15:00","2017-10-11",5.75333,"After"
"NeuseDown2B","09:30:00","2017-10-11",5.74,"After"
"NeuseDown2B","09:45:00","2017-10-11",5.71667,"After"
"NeuseDown2B","10:00:00","2017-10-11",5.68333,"After"
"NeuseDown2B","10:15:00","2017-10-11",5.69,"After"
"NeuseDown2B","10:30:00","2017-10-11",5.71333,"After"
"NeuseDown2B","10:45:00","2017-10-11",5.71,"After"
"NeuseDown2B","11:00:00","2017-10-11",5.63667,"After"
"NeuseDown2B","11:15:00","2017-10-11",5.61,"After"
"NeuseDown2B","11:30:00","2017-10-11",5.61333,"After"
"NeuseDown2B","11:45:00","2017-10-11",5.73667,"After"
"NeuseDown2B","12:00:00","2017-10-11",5.66,"After"
"NeuseDown2B","12:15:00","2017-10-11",5.67333,"After"
"NeuseDown2B","12:30:00","2017-10-11",5.80667,"After"
"NeuseDown2B","12:45:00","2017-10-11",5.73333,"After"
"NeuseDown2B","13:00:00","2017-10-11",5.7,"After"
"NeuseDown2B","13:15:00","2017-10-11",5.70667,"After"
"NeuseDown2B","13:30:00","2017-10-11",5.82333,"After"
"NeuseDown2B","13:45:00","2017-10-11",5.94,"After"
"NeuseDown2B","14:00:00","2017-10-11",5.85667,"After"
"NeuseDown2B","14:15:00","2017-10-11",5.80667,"After"
"NeuseDown2B","14:30:00","2017-10-11",5.90667,"After"
"NeuseDown2B","14:45:00","2017-10-11",5.91667,"After"
"NeuseDown2B","15:00:00","2017-10-11",5.87667,"After"
"NeuseDown2B","15:15:00","2017-10-11",5.92667,"After"
"NeuseDown2B","15:30:00","2017-10-11",5.99667,"After"
"NeuseDown2B","03:30:00","2017-10-12",5.26333,"After"
"NeuseDown2B","03:45:00","2017-10-12",4.75,"After"
"NeuseDown2B","04:00:00","2017-10-12",4.6,"After"
"NeuseDown2B","04:15:00","2017-10-12",4.63667,"After"
"NeuseDown2B","04:30:00","2017-10-12",4.73333,"After"
"NeuseDown2B","04:45:00","2017-10-12",4.75,"After"
"NeuseDown2B","05:00:00","2017-10-12",4.68,"After"
"NeuseDown2B","05:15:00","2017-10-12",4.70333,"After"
"NeuseDown2B","05:30:00","2017-10-12",4.82667,"After"
"NeuseDown2B","05:45:00","2017-10-12",5.01333,"After"
"NeuseDown2B","06:00:00","2017-10-12",5.19333,"After"
"NeuseDown2B","06:15:00","2017-10-12",5.36,"After"
"NeuseDown2B","06:30:00","2017-10-12",5.50667,"After"
"NeuseDown2B","06:45:00","2017-10-12",5.60333,"After"
"NeuseDown2B","07:00:00","2017-10-12",5.66333,"After"
"NeuseDown2B","07:15:00","2017-10-12",5.65333,"After"
"NeuseDown2B","07:30:00","2017-10-12",5.61,"After"
"NeuseDown2B","07:45:00","2017-10-12",5.58333,"After"
"NeuseDown2B","08:00:00","2017-10-12",5.60667,"After"
"NeuseDown2B","08:15:00","2017-10-12",5.67,"After"
"NeuseDown2B","08:30:00","2017-10-12",5.72333,"After"
"NeuseDown2B","08:45:00","2017-10-12",5.79667,"After"
"NeuseDown2B","09:00:00","2017-10-12",5.85333,"After"
"NeuseDown2B","09:15:00","2017-10-12",5.87,"After"
"NeuseDown2B","09:30:00","2017-10-12",5.88,"After"
"NeuseDown2B","09:45:00","2017-10-12",5.87333,"After"
"NeuseDown2B","10:00:00","2017-10-12",5.86667,"After"
"NeuseDown2B","10:15:00","2017-10-12",5.87667,"After"
"NeuseDown2B","10:30:00","2017-10-12",5.91333,"After"
"NeuseDown2B","10:45:00","2017-10-12",5.97333,"After"
"NeuseDown2B","01:00:00","2017-10-14",5.93667,"After"
"NeuseDown2B","01:15:00","2017-10-14",5.11,"After"
"NeuseDown2B","01:30:00","2017-10-14",5.2,"After"
"NeuseDown2B","01:45:00","2017-10-14",5.29333,"After"
"NeuseDown2B","04:00:00","2017-10-14",4.96333,"After"
"NeuseDown2B","04:15:00","2017-10-14",5.40667,"After"
"NeuseDown2B","04:30:00","2017-10-14",5.53667,"After"
"NeuseDown2B","04:45:00","2017-10-14",5.32333,"After"
"NeuseDown2B","05:00:00","2017-10-14",5.39667,"After"
"NeuseDown2B","05:15:00","2017-10-14",5.17,"After"
"NeuseDown2B","05:30:00","2017-10-14",5.02333,"After"
"NeuseDown2B","05:45:00","2017-10-14",5.24,"After"
"NeuseDown2B","06:00:00","2017-10-14",5.45667,"After"
"NeuseDown2B","06:15:00","2017-10-14",5.52333,"After"
"NeuseDown2B","06:30:00","2017-10-14",5.46333,"After"
"NeuseDown2B","06:45:00","2017-10-14",5.34667,"After"
"NeuseDown2B","07:00:00","2017-10-14",5.13,"After"
"NeuseDown2B","07:15:00","2017-10-14",4.88667,"After"
"NeuseDown2B","07:30:00","2017-10-14",4.13667,"After"
"NeuseDown2B","07:45:00","2017-10-14",4.55,"After"
"NeuseDown2B","08:00:00","2017-10-14",4.59333,"After"
"NeuseDown2B","08:15:00","2017-10-14",4.44667,"After"
"NeuseDown2B","08:30:00","2017-10-14",4.27333,"After"
"NeuseDown2B","08:45:00","2017-10-14",4.39,"After"
"NeuseDown2B","09:00:00","2017-10-14",4.18667,"After"
"NeuseDown2B","09:15:00","2017-10-14",4.56,"After"
"NeuseDown2B","09:30:00","2017-10-14",4.43667,"After"
"NeuseDown2B","09:45:00","2017-10-14",4.45333,"After"
"NeuseDown2B","10:00:00","2017-10-14",3.89667,"After"
"NeuseDown2B","10:15:00","2017-10-14",3.81333,"After"
"NeuseDown2B","10:30:00","2017-10-14",3.86333,"After"
"NeuseDown2B","10:45:00","2017-10-14",3.68667,"After"
"NeuseDown2B","11:00:00","2017-10-14",3.01667,"After"
"NeuseDown2B","11:15:00","2017-10-14",2.65667,"After"
"NeuseDown2B","11:30:00","2017-10-14",2.87,"After"
"NeuseDown2B","11:45:00","2017-10-14",2.77,"After"
"NeuseDown2B","12:00:00","2017-10-14",2.88667,"After"
"NeuseDown2B","12:15:00","2017-10-14",2.98,"After"
"NeuseDown2B","12:30:00","2017-10-14",3.07,"After"
"NeuseDown2B","12:45:00","2017-10-14",3.12333,"After"
"NeuseDown2B","13:00:00","2017-10-14",3.06,"After"
"NeuseDown2B","13:15:00","2017-10-14",2.93667,"After"
"NeuseDown2B","13:30:00","2017-10-14",3.27667,"After"
"NeuseDown2B","13:45:00","2017-10-14",2.98333,"After"
"NeuseDown2B","14:00:00","2017-10-14",3.30333,"After"
"NeuseDown2B","14:15:00","2017-10-14",3.63333,"After"
"NeuseDown2B","14:30:00","2017-10-14",3.23667,"After"
"NeuseDown2B","14:45:00","2017-10-14",2.64,"After"
"NeuseDown2B","15:00:00","2017-10-14",2.93,"After"
"NeuseDown2B","15:15:00","2017-10-14",3.07333,"After"
"NeuseDown2B","15:30:00","2017-10-14",3.26667,"After"
"NeuseDown2B","15:45:00","2017-10-14",3.34,"After"
"NeuseDown2B","16:00:00","2017-10-14",3.22333,"After"
"NeuseDown2B","16:15:00","2017-10-14",3,"After"
"NeuseDown2B","16:30:00","2017-10-14",3.04,"After"
"NeuseDown2B","16:45:00","2017-10-14",3.11667,"After"
"NeuseDown2B","17:00:00","2017-10-14",3.00667,"After"
"NeuseDown2B","17:15:00","2017-10-14",3.00667,"After"
"NeuseDown2B","17:30:00","2017-10-14",3.74333,"After"
"NeuseDown2B","17:45:00","2017-10-14",3.62333,"After"
"NeuseDown2B","18:00:00","2017-10-14",3.66667,"After"
"NeuseDown2B","18:15:00","2017-10-14",4.12333,"After"
"NeuseDown2B","18:30:00","2017-10-14",4.26667,"After"
"NeuseDown2B","18:45:00","2017-10-14",4.39667,"After"
"NeuseDown2B","19:00:00","2017-10-14",4.18667,"After"
"NeuseDown2B","19:15:00","2017-10-14",3.82333,"After"
"NeuseDown2B","19:30:00","2017-10-14",3.65,"After"
"NeuseDown2B","19:45:00","2017-10-14",3.7,"After"
"NeuseDown2B","20:00:00","2017-10-14",3.84,"After"
"NeuseDown2B","20:15:00","2017-10-14",3.69,"After"
"NeuseDown2B","20:30:00","2017-10-14",3.65333,"After"
"NeuseDown2B","20:45:00","2017-10-14",3.41667,"After"
"NeuseDown2B","21:00:00","2017-10-14",3.57667,"After"
"NeuseDown2B","21:15:00","2017-10-14",3.47667,"After"
"NeuseDown2B","21:30:00","2017-10-14",4.00333,"After"
"NeuseDown2B","21:45:00","2017-10-14",3.77,"After"
"NeuseDown2B","22:00:00","2017-10-14",3.45,"After"
"NeuseDown2B","22:15:00","2017-10-14",3.45,"After"
"NeuseDown2B","22:30:00","2017-10-14",2.99667,"After"
"NeuseDown2B","22:45:00","2017-10-14",3.27667,"After"
"NeuseDown2B","23:00:00","2017-10-14",3.68333,"After"
"NeuseDown2B","23:15:00","2017-10-14",3.19,"After"
"NeuseDown2B","23:30:00","2017-10-14",3.19,"After"
"NeuseDown2B","23:45:00","2017-10-14",3.67,"After"
"NeuseDown2B","00:00:00","2017-10-15",3.83333,"After"
"NeuseDown2B","00:15:00","2017-10-15",3.95,"After"
"NeuseDown2B","00:30:00","2017-10-15",3.69,"After"
"NeuseDown2B","00:45:00","2017-10-15",3.29333,"After"
"NeuseDown2B","01:00:00","2017-10-15",3.93667,"After"
"NeuseDown2B","01:15:00","2017-10-15",4.10333,"After"
"NeuseDown2B","01:30:00","2017-10-15",3.84333,"After"
"NeuseDown2B","01:45:00","2017-10-15",4.00333,"After"
"NeuseDown2B","02:00:00","2017-10-15",4.14333,"After"
"NeuseDown2B","02:15:00","2017-10-15",4.22,"After"
"NeuseDown2B","02:30:00","2017-10-15",4.22667,"After"
"NeuseDown2B","02:45:00","2017-10-15",4.08667,"After"
"NeuseDown2B","03:00:00","2017-10-15",3.97333,"After"
"NeuseDown2B","03:15:00","2017-10-15",3.82,"After"
"NeuseDown2B","03:30:00","2017-10-15",3.72,"After"
"NeuseDown2B","03:45:00","2017-10-15",3.86667,"After"
"NeuseDown2B","04:00:00","2017-10-15",3.86,"After"
"NeuseDown2B","04:15:00","2017-10-15",3.99667,"After"
"NeuseDown2B","04:30:00","2017-10-15",4.15667,"After"
"NeuseDown2B","04:45:00","2017-10-15",4.18,"After"
"NeuseDown2B","05:00:00","2017-10-15",4.41,"After"
"NeuseDown2B","05:15:00","2017-10-15",4.65333,"After"
"NeuseDown2B","05:30:00","2017-10-15",4.69667,"After"
"NeuseDown2B","05:45:00","2017-10-15",4.73333,"After"
"NeuseDown2B","06:00:00","2017-10-15",4.78667,"After"
"NeuseDown2B","06:15:00","2017-10-15",4.80333,"After"
"NeuseDown2B","06:30:00","2017-10-15",4.80333,"After"
"NeuseDown2B","06:45:00","2017-10-15",4.82,"After"
"NeuseDown2B","07:00:00","2017-10-15",4.75333,"After"
"NeuseDown2B","07:15:00","2017-10-15",4.81667,"After"
"NeuseDown2B","07:30:00","2017-10-15",4.86333,"After"
"NeuseDown2B","07:45:00","2017-10-15",4.77667,"After"
"NeuseDown2B","08:00:00","2017-10-15",4.72,"After"
"NeuseDown2B","08:15:00","2017-10-15",4.71667,"After"
"NeuseDown2B","08:30:00","2017-10-15",4.90333,"After"
"NeuseDown2B","08:45:00","2017-10-15",4.64333,"After"
"NeuseDown2B","09:00:00","2017-10-15",4.71333,"After"
"NeuseDown2B","09:15:00","2017-10-15",4.72667,"After"
"NeuseDown2B","09:30:00","2017-10-15",4.73333,"After"
"NeuseDown2B","09:45:00","2017-10-15",4.87333,"After"
"NeuseDown2B","10:00:00","2017-10-15",4.81,"After"
"NeuseDown2B","10:15:00","2017-10-15",4.74333,"After"
"NeuseDown2B","10:30:00","2017-10-15",4.83667,"After"
"NeuseDown2B","10:45:00","2017-10-15",5.03667,"After"
"NeuseDown2B","11:00:00","2017-10-15",4.89667,"After"
"NeuseDown2B","11:15:00","2017-10-15",4.84,"After"
"NeuseDown2B","11:30:00","2017-10-15",4.9,"After"
"NeuseDown2B","11:45:00","2017-10-15",4.90333,"After"
"NeuseDown2B","12:00:00","2017-10-15",4.94667,"After"
"NeuseDown2B","12:15:00","2017-10-15",4.72667,"After"
"NeuseDown2B","12:30:00","2017-10-15",4.72667,"After"
"NeuseDown2B","12:45:00","2017-10-15",4.85333,"After"
"NeuseDown2B","13:00:00","2017-10-15",4.93333,"After"
"NeuseDown2B","13:15:00","2017-10-15",4.79667,"After"
"NeuseDown2B","13:30:00","2017-10-15",4.57333,"After"
"NeuseDown2B","13:45:00","2017-10-15",4.82,"After"
"NeuseDown2B","14:00:00","2017-10-15",5.04667,"After"
"NeuseDown2B","14:15:00","2017-10-15",4.96,"After"
"NeuseDown2B","14:30:00","2017-10-15",4.79667,"After"
"NeuseDown2B","14:45:00","2017-10-15",4.81667,"After"
"NeuseDown2B","15:00:00","2017-10-15",4.6,"After"
"NeuseDown2B","15:15:00","2017-10-15",4.16333,"After"
"NeuseDown2B","15:30:00","2017-10-15",3.84667,"After"
"NeuseDown2B","15:45:00","2017-10-15",4.23,"After"
"NeuseDown2B","16:00:00","2017-10-15",4.06333,"After"
"NeuseDown2B","16:15:00","2017-10-15",3.90333,"After"
"NeuseDown2B","16:30:00","2017-10-15",4.41333,"After"
"NeuseDown2B","16:45:00","2017-10-15",4.64,"After"
"NeuseDown2B","17:00:00","2017-10-15",4.76,"After"
"NeuseDown2B","17:15:00","2017-10-15",5.42,"After"
"NeuseDown2B","17:30:00","2017-10-15",4.85,"After"
"NeuseDown2B","17:45:00","2017-10-15",4.80667,"After"
"NeuseDown2B","18:00:00","2017-10-15",5.25667,"After"
"NeuseDown2B","18:15:00","2017-10-15",4.62667,"After"
"NeuseDown2B","18:30:00","2017-10-15",4.24667,"After"
"NeuseDown2B","18:45:00","2017-10-15",4.27,"After"
"NeuseDown2B","19:00:00","2017-10-15",4.22667,"After"
"NeuseDown2B","19:15:00","2017-10-15",4.60333,"After"
"NeuseDown2B","19:30:00","2017-10-15",4.17333,"After"
"NeuseDown2B","19:45:00","2017-10-15",4.08333,"After"
"NeuseDown2B","20:00:00","2017-10-15",3.53667,"After"
"NeuseDown2B","20:15:00","2017-10-15",3.18,"After"
"NeuseDown2B","20:30:00","2017-10-15",3.37333,"After"
"NeuseDown2B","20:45:00","2017-10-15",3.47667,"After"
"NeuseDown2B","21:00:00","2017-10-15",3.40667,"After"
"NeuseDown2B","21:15:00","2017-10-15",3.37667,"After"
"NeuseDown2B","21:30:00","2017-10-15",3.36667,"After"
"NeuseDown2B","21:45:00","2017-10-15",3.31333,"After"
"NeuseDown2B","22:00:00","2017-10-15",3.06,"After"
"NeuseDown2B","22:15:00","2017-10-15",2.75,"After"
"NeuseDown2B","22:30:00","2017-10-15",3.03333,"After"
"NeuseDown2B","22:45:00","2017-10-15",2.92667,"After"
"NeuseDown2B","23:00:00","2017-10-15",2.68,"After"
"NeuseDown2B","23:15:00","2017-10-15",2.65,"After"
"NeuseDown2B","23:30:00","2017-10-15",2.52333,"After"
"NeuseDown2B","23:45:00","2017-10-15",2.47,"After"
"NeuseDown2B","00:00:00","2017-10-16",2.76667,"After"
"NeuseDown2B","00:15:00","2017-10-16",2.50667,"After"
"NeuseDown2B","00:30:00","2017-10-16",2.45667,"After"
"NeuseDown2B","00:45:00","2017-10-16",2.36667,"After"
"NeuseDown2B","01:00:00","2017-10-16",2.03333,"After"
"NeuseDown2B","01:15:00","2017-10-16",1.97333,"After"
"NeuseDown2B","01:30:00","2017-10-16",2.10667,"After"
"NeuseDown2B","01:45:00","2017-10-16",1.68,"After"
"NeuseDown2B","02:00:00","2017-10-16",1.88667,"After"
"NeuseDown2B","02:15:00","2017-10-16",1.54333,"After"
"NeuseDown2B","02:30:00","2017-10-16",1.07667,"After"
"NeuseDown2B","02:45:00","2017-10-16",1.20333,"After"
"NeuseDown2B","03:00:00","2017-10-16",1.68333,"After"
"NeuseDown2B","03:15:00","2017-10-16",2.06333,"After"
"NeuseDown2B","03:30:00","2017-10-16",1.92667,"After"
"NeuseDown2B","03:45:00","2017-10-16",1.87667,"After"
"NeuseDown2B","04:00:00","2017-10-16",1.98333,"After"
"NeuseDown2B","04:15:00","2017-10-16",1.89333,"After"
"NeuseDown2B","04:30:00","2017-10-16",2.14,"After"
"NeuseDown2B","04:45:00","2017-10-16",2.13,"After"
"NeuseDown2B","05:00:00","2017-10-16",1.78,"After"
"NeuseDown2B","05:15:00","2017-10-16",1.28667,"After"
"NeuseDown2B","05:30:00","2017-10-16",1.08333,"After"
"NeuseDown2B","05:45:00","2017-10-16",1.08,"After"
"NeuseDown2B","06:00:00","2017-10-16",0.51,"After"
"NeuseDown2B","06:15:00","2017-10-16",0.07,"After"
"NeuseDown2B","19:15:00","2017-10-16",0.00333333,"After"
"NeuseDown2B","19:30:00","2017-10-16",0.0433333,"After"
"NeuseDown2B","19:45:00","2017-10-16",0.0266667,"After"
"NeuseDown2B","20:00:00","2017-10-16",0.0966667,"After"
"NeuseDown2B","20:15:00","2017-10-16",0.156667,"After"
"NeuseDown2B","20:30:00","2017-10-16",0.0566667,"After"
"NeuseDown2B","20:45:00","2017-10-16",0.0466667,"After"
"NeuseDown2B","21:00:00","2017-10-16",0.173333,"After"
"NeuseDown2B","21:15:00","2017-10-16",0.313333,"After"
"NeuseDown2B","21:30:00","2017-10-16",0.3,"After"
"NeuseDown2B","21:45:00","2017-10-16",0.23,"After"
"NeuseDown2B","22:00:00","2017-10-16",0.276667,"After"
"NeuseDown2B","22:15:00","2017-10-16",0.276667,"After"
"NeuseDown2B","22:30:00","2017-10-16",0.183333,"After"
"NeuseDown2B","22:45:00","2017-10-16",0.21,"After"
"NeuseDown2B","23:00:00","2017-10-16",0.213333,"After"
"NeuseDown2B","23:15:00","2017-10-16",0.163333,"After"
"NeuseDown2B","23:30:00","2017-10-16",0.106667,"After"
"NeuseDown2B","23:45:00","2017-10-16",0.16,"After"
"NeuseDown2B","00:00:00","2017-10-17",0.253333,"After"
"NeuseDown2B","00:15:00","2017-10-17",0.326667,"After"
"NeuseDown2B","00:30:00","2017-10-17",0.426667,"After"
"NeuseDown2B","00:45:00","2017-10-17",0.59,"After"
"NeuseDown2B","01:00:00","2017-10-17",0.65,"After"
"NeuseDown2B","01:15:00","2017-10-17",0.603333,"After"
"NeuseDown2B","01:30:00","2017-10-17",0.486667,"After"
"NeuseDown2B","01:45:00","2017-10-17",0.473333,"After"
"NeuseDown2B","02:00:00","2017-10-17",0.42,"After"
"NeuseDown2B","02:15:00","2017-10-17",0.383333,"After"
"NeuseDown2B","02:30:00","2017-10-17",0.326667,"After"
"NeuseDown2B","02:45:00","2017-10-17",0.38,"After"
"NeuseDown2B","03:00:00","2017-10-17",0.5,"After"
"NeuseDown2B","03:15:00","2017-10-17",0.55,"After"
"NeuseDown2B","03:30:00","2017-10-17",0.586667,"After"
"NeuseDown2B","03:45:00","2017-10-17",0.643333,"After"
"NeuseDown2B","04:00:00","2017-10-17",0.63,"After"
"NeuseDown2B","04:15:00","2017-10-17",0.583333,"After"
"NeuseDown2B","04:30:00","2017-10-17",0.633333,"After"
"NeuseDown2B","04:45:00","2017-10-17",0.54,"After"
"NeuseDown2B","05:00:00","2017-10-17",0.41,"After"
"NeuseDown2B","05:15:00","2017-10-17",0.403333,"After"
"NeuseDown2B","05:30:00","2017-10-17",0.36,"After"
"NeuseDown2B","05:45:00","2017-10-17",0.32,"After"
"NeuseDown2B","06:00:00","2017-10-17",0.296667,"After"
"NeuseDown2B","06:15:00","2017-10-17",0.28,"After"
"NeuseDown2B","06:30:00","2017-10-17",0.266667,"After"
"NeuseDown2B","06:45:00","2017-10-17",0.293333,"After"
"NeuseDown2B","07:00:00","2017-10-17",0.45,"After"
"NeuseDown2B","07:15:00","2017-10-17",0.47,"After"
"NeuseDown2B","07:30:00","2017-10-17",0.44,"After"
"NeuseDown2B","07:45:00","2017-10-17",0.353333,"After"
"NeuseDown2B","08:00:00","2017-10-17",0.31,"After"
"NeuseDown2B","08:15:00","2017-10-17",0.256667,"After"
"NeuseDown2B","08:30:00","2017-10-17",0.326667,"After"
"NeuseDown2B","08:45:00","2017-10-17",0.4,"After"
"NeuseDown2B","09:00:00","2017-10-17",0.416667,"After"
"NeuseDown2B","09:15:00","2017-10-17",0.313333,"After"
"NeuseDown2B","09:30:00","2017-10-17",0.216667,"After"
"NeuseDown2B","09:45:00","2017-10-17",0.173333,"After"
"NeuseDown2B","10:00:00","2017-10-17",0.236667,"After"
"NeuseDown2B","10:15:00","2017-10-17",0.29,"After"
"NeuseDown2B","10:30:00","2017-10-17",0.283333,"After"
"NeuseDown2B","10:45:00","2017-10-17",0.22,"After"
"NeuseDown2B","11:00:00","2017-10-17",0.293333,"After"
"NeuseDown2B","11:15:00","2017-10-17",0.286667,"After"
"NeuseDown2B","11:30:00","2017-10-17",0.246667,"After"
"NeuseDown2B","11:45:00","2017-10-17",0.226667,"After"
"NeuseDown2B","12:00:00","2017-10-17",0.17,"After"
"NeuseDown2B","12:15:00","2017-10-17",0.0733333,"After"
"NeuseDown2B","12:30:00","2017-10-17",5.93,"After"
"NeuseDown2B","07:45:00","2018-02-12",5.96333,"After"
"NeuseDown2B","08:00:00","2018-02-12",5.91,"After"
"NeuseDown2B","08:15:00","2018-02-12",5.94,"After"
"NeuseDown2B","08:30:00","2018-02-12",5.97,"After"
"NeuseDown2B","08:45:00","2018-02-12",5.96333,"After"
"NeuseDown2B","09:15:00","2018-02-12",5.96333,"After"
"NeuseDown2B","09:30:00","2018-02-12",5.93333,"After"
"NeuseDown2B","09:45:00","2018-02-12",5.84333,"After"
"NeuseDown2B","10:00:00","2018-02-12",5.72333,"After"
"NeuseDown2B","10:15:00","2018-02-12",5.75667,"After"
"NeuseDown2B","10:30:00","2018-02-12",5.78,"After"
"NeuseDown2B","10:45:00","2018-02-12",5.89,"After"
"NeuseDown2B","11:00:00","2018-02-12",5.75,"After"
"NeuseDown2B","11:15:00","2018-02-12",5.59667,"After"
"NeuseDown2B","11:30:00","2018-02-12",5.65,"After"
"NeuseDown2B","11:45:00","2018-02-12",5.7,"After"
"NeuseDown2B","12:00:00","2018-02-12",5.54667,"After"
"NeuseDown2B","12:15:00","2018-02-12",5.48333,"After"
"NeuseDown2B","12:30:00","2018-02-12",5.45667,"After"
"NeuseDown2B","12:45:00","2018-02-12",5.49333,"After"
"NeuseDown2B","13:00:00","2018-02-12",5.44667,"After"
"NeuseDown2B","13:15:00","2018-02-12",5.39667,"After"
"NeuseDown2B","13:30:00","2018-02-12",5.39667,"After"
"NeuseDown2B","13:45:00","2018-02-12",5.5,"After"
"NeuseDown2B","14:00:00","2018-02-12",5.52667,"After"
"NeuseDown2B","14:15:00","2018-02-12",5.56,"After"
"NeuseDown2B","14:30:00","2018-02-12",5.51667,"After"
"NeuseDown2B","14:45:00","2018-02-12",5.40667,"After"
"NeuseDown2B","15:00:00","2018-02-12",5.51333,"After"
"NeuseDown2B","15:15:00","2018-02-12",5.63667,"After"
"NeuseDown2B","15:30:00","2018-02-12",5.57333,"After"
"NeuseDown2B","15:45:00","2018-02-12",5.56667,"After"
"NeuseDown2B","16:00:00","2018-02-12",5.62333,"After"
"NeuseDown2B","16:15:00","2018-02-12",5.62333,"After"
"NeuseDown2B","16:30:00","2018-02-12",5.46333,"After"
"NeuseDown2B","16:45:00","2018-02-12",5.30667,"After"
"NeuseDown2B","17:00:00","2018-02-12",5.22667,"After"
"NeuseDown2B","17:15:00","2018-02-12",5.23667,"After"
"NeuseDown2B","17:30:00","2018-02-12",5.36,"After"
"NeuseDown2B","17:45:00","2018-02-12",5.60333,"After"
"NeuseDown2B","18:00:00","2018-02-12",5.65667,"After"
"NeuseDown2B","18:15:00","2018-02-12",5.55667,"After"
"NeuseDown2B","18:30:00","2018-02-12",5.48,"After"
"NeuseDown2B","18:45:00","2018-02-12",5.48,"After"
"NeuseDown2B","19:00:00","2018-02-12",5.41667,"After"
"NeuseDown2B","19:15:00","2018-02-12",5.27333,"After"
"NeuseDown2B","19:30:00","2018-02-12",5.12333,"After"
"NeuseDown2B","19:45:00","2018-02-12",5.15667,"After"
"NeuseDown2B","20:00:00","2018-02-12",5.27,"After"
"NeuseDown2B","20:15:00","2018-02-12",5.23667,"After"
"NeuseDown2B","20:30:00","2018-02-12",5.15667,"After"
"NeuseDown2B","20:45:00","2018-02-12",5.18333,"After"
"NeuseDown2B","21:00:00","2018-02-12",5.29,"After"
"NeuseDown2B","21:15:00","2018-02-12",5.29667,"After"
"NeuseDown2B","21:30:00","2018-02-12",5.29333,"After"
"NeuseDown2B","21:45:00","2018-02-12",5.24,"After"
"NeuseDown2B","22:00:00","2018-02-12",5.17333,"After"
"NeuseDown2B","22:15:00","2018-02-12",5.05333,"After"
"NeuseDown2B","22:30:00","2018-02-12",4.96333,"After"
"NeuseDown2B","22:45:00","2018-02-12",4.86667,"After"
"NeuseDown2B","23:00:00","2018-02-12",4.93,"After"
"NeuseDown2B","23:15:00","2018-02-12",5.09667,"After"
"NeuseDown2B","23:30:00","2018-02-12",5.23,"After"
"NeuseDown2B","23:45:00","2018-02-12",5.1,"After"
"NeuseDown2B","00:00:00","2018-02-13",4.95333,"After"
"NeuseDown2B","00:15:00","2018-02-13",4.89,"After"
"NeuseDown2B","00:30:00","2018-02-13",4.87,"After"
"NeuseDown2B","00:45:00","2018-02-13",4.92333,"After"
"NeuseDown2B","01:00:00","2018-02-13",5.14333,"After"
