"Date","Upstream1_MinDO","Location.x","Impoundment1_MinDO","Location.y","Diff","TimeStamp"
2018-09-20,1.12667,"Upstream1",NA,NA,NA,"After"
2018-09-21,1.73,"Upstream1",NA,NA,NA,"After"
2018-09-22,2.20333,"Upstream1",NA,NA,NA,"After"
2018-09-23,1.67,"Upstream1",NA,NA,NA,"After"
2018-09-24,3.34667,"Upstream1",NA,NA,NA,"After"
2018-09-25,3.12333,"Upstream1",NA,NA,NA,"After"
2018-09-26,6.91,"Upstream1",NA,NA,NA,"After"
2018-09-27,6.91,"Upstream1",NA,NA,NA,"After"
2018-09-28,7.38,"Upstream1",NA,NA,NA,"After"
2018-09-29,7.60333,"Upstream1",NA,NA,NA,"After"
2018-09-30,7.65667,"Upstream1",NA,NA,NA,"After"
2018-10-01,7.58,"Upstream1",NA,NA,NA,"After"
2018-10-02,7.59,"Upstream1",NA,NA,NA,"After"
2018-10-03,7.66333,"Upstream1",NA,NA,NA,"After"
2018-10-04,7.78,"Upstream1",NA,NA,NA,"After"
2018-10-05,7.55333,"Upstream1",NA,NA,NA,"After"
2018-10-06,7.69667,"Upstream1",NA,NA,NA,"After"
2018-10-07,7.91667,"Upstream1",NA,NA,NA,"After"
2018-10-08,7.88667,"Upstream1",NA,NA,NA,"After"
2018-10-09,6.39,"Upstream1",NA,NA,NA,"After"
2018-10-10,4.07,"Upstream1",NA,NA,NA,"After"
2018-10-11,2.99667,"Upstream1",NA,NA,NA,"After"
2018-10-12,3.86333,"Upstream1",NA,NA,NA,"After"
2018-10-13,5.49667,"Upstream1",NA,NA,NA,"After"
2018-10-14,6.00333,"Upstream1",NA,NA,NA,"After"
2018-10-15,0.206667,"Upstream1",NA,NA,NA,"After"
2018-10-16,0,"Upstream1",NA,NA,NA,"After"
2018-10-17,0,"Upstream1",NA,NA,NA,"After"
2018-10-18,0,"Upstream1",NA,NA,NA,"After"
2018-10-19,0,"Upstream1",NA,NA,NA,"After"
2018-10-20,0,"Upstream1",NA,NA,NA,"After"
2018-10-21,0,"Upstream1",NA,NA,NA,"After"
2018-10-22,0,"Upstream1",NA,NA,NA,"After"
2018-10-23,0.02,"Upstream1",NA,NA,NA,"After"
2018-10-24,0.243333,"Upstream1",NA,NA,NA,"After"
2018-10-25,0.07,"Upstream1",NA,NA,NA,"After"
2018-10-26,0.07,"Upstream1",NA,NA,NA,"After"
2018-10-27,0.07,"Upstream1",NA,NA,NA,"After"
2018-10-28,0.07,"Upstream1",NA,NA,NA,"After"
2018-10-29,0.07,"Upstream1",NA,NA,NA,"After"
2018-10-30,0.256667,"Upstream1",NA,NA,NA,"After"
2018-10-31,0.07,"Upstream1",NA,NA,NA,"After"
2018-11-01,0.09,"Upstream1",NA,NA,NA,"After"
2018-11-02,0.103333,"Upstream1",NA,NA,NA,"After"
2018-11-03,0.11,"Upstream1",NA,NA,NA,"After"
2018-11-04,0.12,"Upstream1",NA,NA,NA,"After"
2018-11-05,0.13,"Upstream1",NA,NA,NA,"After"
2018-11-06,0.12,"Upstream1",NA,NA,NA,"After"
2018-11-07,0.13,"Upstream1",NA,NA,NA,"After"
