"Date","Upstream2_MinDO","Location.x","Impoundment1_MinDO","Location.y","Diff"
2017-12-23,9.53,"Upstream2",8.48,"Impoundment1",-1.05
2017-12-24,9.24333,"Upstream2",7.46667,"Impoundment1",-1.77666
2017-12-25,9.72667,"Upstream2",7.58667,"Impoundment1",-2.14
2017-12-26,10.8633,"Upstream2",10.06,"Impoundment1",-0.8033
2017-12-27,11.0167,"Upstream2",10.15,"Impoundment1",-0.8667
2017-12-28,11.0567,"Upstream2",11.1433,"Impoundment1",0.0866000000000007
2017-12-29,11.8833,"Upstream2",11.6533,"Impoundment1",-0.23
2017-12-30,11.5467,"Upstream2",11.5667,"Impoundment1",0.0200000000000014
2017-12-31,10.9,"Upstream2",11.16,"Impoundment1",0.26
2018-01-01,11.8667,"Upstream2",11.2867,"Impoundment1",-0.58
2018-01-02,12.4467,"Upstream2",12.1733,"Impoundment1",-0.273400000000001
2018-01-03,12.52,"Upstream2",12.8,"Impoundment1",0.280000000000001
2018-01-04,11.9533,"Upstream2",11.6533,"Impoundment1",-0.300000000000001
2018-01-05,12.3533,"Upstream2",12.23,"Impoundment1",-0.1233
2018-01-06,12.86,"Upstream2",12.8,"Impoundment1",-0.0599999999999987
2018-01-07,13.0967,"Upstream2",8.35333,"Impoundment1",-4.74337
2018-01-08,12.7467,"Upstream2",12.8433,"Impoundment1",0.0965999999999987
2018-01-09,11.6833,"Upstream2",12.14,"Impoundment1",0.456700000000001
2018-01-10,11.0833,"Upstream2",11.1633,"Impoundment1",0.0800000000000001
2018-01-11,11.7067,"Upstream2",11.7167,"Impoundment1",0.00999999999999979
2018-01-12,10.5633,"Upstream2",10.03,"Impoundment1",-0.533300000000001
2018-01-13,9.17333,"Upstream2",8.64,"Impoundment1",-0.533329999999999
2018-01-14,10.2367,"Upstream2",9.6,"Impoundment1",-0.636700000000001
2018-01-15,12.3967,"Upstream2",12.0933,"Impoundment1",-0.3034
2018-01-16,12.6,"Upstream2",12.7333,"Impoundment1",0.1333
2018-01-17,12.0967,"Upstream2",12.38,"Impoundment1",0.283300000000001
2018-01-18,12.6533,"Upstream2",12.5067,"Impoundment1",-0.146599999999999
2018-01-19,12.7533,"Upstream2",12.77,"Impoundment1",0.0167000000000002
2018-01-20,12.34,"Upstream2",12.1767,"Impoundment1",-0.1633
2018-01-21,11.9133,"Upstream2",12.1533,"Impoundment1",0.24
2018-01-22,11.3733,"Upstream2",11.3567,"Impoundment1",-0.0166000000000004
2018-01-23,10.24,"Upstream2",6.87333,"Impoundment1",-3.36667
2018-01-24,9.52333,"Upstream2",5.11667,"Impoundment1",-4.40666
2018-01-25,10.9833,"Upstream2",3.98667,"Impoundment1",-6.99663
2018-01-26,11.56,"Upstream2",5.89,"Impoundment1",-5.67
2018-01-27,11.2867,"Upstream2",4.45667,"Impoundment1",-6.83003
2018-01-28,9.96333,"Upstream2",0.583333,"Impoundment1",-9.379997
2018-01-29,9.45,"Upstream2",2.82333,"Impoundment1",-6.62667
2018-01-30,10.2867,"Upstream2",10.2467,"Impoundment1",-0.0399999999999991
2018-01-31,11.2633,"Upstream2",11.32,"Impoundment1",0.0567000000000011
2018-02-01,11.6233,"Upstream2",11.9133,"Impoundment1",0.289999999999999
2018-02-02,10.5933,"Upstream2",11.0267,"Impoundment1",0.433400000000001
2018-02-03,11.4467,"Upstream2",11.3267,"Impoundment1",-0.119999999999999
2018-02-04,11.3833,"Upstream2",11.8033,"Impoundment1",0.42
2018-02-05,10.9667,"Upstream2",11.0533,"Impoundment1",0.0866000000000007
2018-02-06,11.4267,"Upstream2",11.2967,"Impoundment1",-0.130000000000001
2018-02-07,10.9033,"Upstream2",10.9533,"Impoundment1",0.0500000000000007
2018-02-08,10.37,"Upstream2",10.29,"Impoundment1",-0.0800000000000001
2018-02-09,11.19,"Upstream2",10.7367,"Impoundment1",-0.453299999999999
2018-02-10,10.91,"Upstream2",10.9833,"Impoundment1",0.0732999999999997
2018-02-11,10.04,"Upstream2",9.78,"Impoundment1",-0.26
2018-02-12,9.24667,"Upstream2",8.66333,"Impoundment1",-0.58334
2018-02-13,10.0833,"Upstream2",8.77,"Impoundment1",-1.3133
2018-02-14,10.78,"Upstream2",9.95,"Impoundment1",-0.83
2018-02-15,9.87667,"Upstream2",8.63,"Impoundment1",-1.24667
2018-02-16,8.87667,"Upstream2",7.18333,"Impoundment1",-1.69334
2018-02-17,8.61667,"Upstream2",6.23,"Impoundment1",-2.38667
2018-02-18,9.67667,"Upstream2",8.76333,"Impoundment1",-0.91334
2018-02-19,9.64,"Upstream2",8.39333,"Impoundment1",-1.24667
2018-02-20,9.59667,"Upstream2",8.79667,"Impoundment1",-0.799999999999999
2018-02-21,8.71,"Upstream2",8.86,"Impoundment1",0.149999999999999
2018-02-22,8.57667,"Upstream2",7.97667,"Impoundment1",-0.6
2018-02-23,8.06,"Upstream2",7.3,"Impoundment1",-0.760000000000001
2018-02-24,8.57,"Upstream2",3.69333,"Impoundment1",-4.87667
2018-02-25,7.65,"Upstream2",0.0766667,"Impoundment1",-7.5733333
2018-02-26,7.26,"Upstream2",4.12333,"Impoundment1",-3.13667
2018-02-27,8.07333,"Upstream2",4.00667,"Impoundment1",-4.06666
2018-02-28,8.71667,"Upstream2",3.20333,"Impoundment1",-5.51334
2018-03-01,6.83667,"Upstream2",4.43333,"Impoundment1",-2.40334
2018-03-02,7.06667,"Upstream2",8.75333,"Impoundment1",1.68666
2018-03-03,8.73667,"Upstream2",8.64667,"Impoundment1",-0.0899999999999999
2018-03-04,8.41,"Upstream2",8.66667,"Impoundment1",0.25667
2018-03-05,7.95333,"Upstream2",7.59,"Impoundment1",-0.36333
2018-03-06,8.98,"Upstream2",8.14667,"Impoundment1",-0.83333
2018-03-07,7.18667,"Upstream2",9.41333,"Impoundment1",2.22666
2018-03-08,9.45333,"Upstream2",5.51,"Impoundment1",-3.94333
2018-03-09,9.82667,"Upstream2",7.47667,"Impoundment1",-2.35
2018-03-10,9.27667,"Upstream2",6.33333,"Impoundment1",-2.94334
2018-03-11,8.89,"Upstream2",5.68667,"Impoundment1",-3.20333
2018-03-12,8.28,"Upstream2",1.65,"Impoundment1",-6.63
2018-03-13,9.75333,"Upstream2",11.02,"Impoundment1",1.26667
2018-03-14,9.94667,"Upstream2",10.56,"Impoundment1",0.613330000000001
2018-03-15,10.43,"Upstream2",10.7467,"Impoundment1",0.316700000000001
2018-03-16,10.0167,"Upstream2",10.1867,"Impoundment1",0.17
2018-03-17,9.98333,"Upstream2",9.83333,"Impoundment1",-0.15
2018-03-18,9.45667,"Upstream2",7.69667,"Impoundment1",-1.76
2018-03-19,9.38,"Upstream2",7.42333,"Impoundment1",-1.95667
2018-03-20,8.77667,"Upstream2",8.82667,"Impoundment1",0.0500000000000007
2018-03-21,9.59,"Upstream2",9.32333,"Impoundment1",-0.26667
2018-03-22,10.3833,"Upstream2",10.2867,"Impoundment1",-0.0966000000000005
2018-03-23,10.4933,"Upstream2",10.51,"Impoundment1",0.0167000000000002
2018-03-24,10.7233,"Upstream2",10.6467,"Impoundment1",-0.0766000000000009
2018-03-25,10.8733,"Upstream2",10.95,"Impoundment1",0.0766999999999989
2018-03-26,9.87667,"Upstream2",10.85,"Impoundment1",0.973329999999999
2018-03-27,11.39,"Upstream2",11.3167,"Impoundment1",-0.0732999999999997
2018-03-28,11.2033,"Upstream2",11.5467,"Impoundment1",0.343399999999999
2018-03-29,11.1833,"Upstream2",11.2567,"Impoundment1",0.0734000000000012
2018-03-30,10.76,"Upstream2",10.6633,"Impoundment1",-0.0967000000000002
2018-03-31,10.5933,"Upstream2",10.5367,"Impoundment1",-0.0565999999999995
2018-04-01,10.6033,"Upstream2",10.5767,"Impoundment1",-0.0266000000000002
2018-04-02,10.44,"Upstream2",10.4333,"Impoundment1",-0.00670000000000037
2018-04-03,10.0433,"Upstream2",10.05,"Impoundment1",0.00670000000000037
2018-04-04,9.81667,"Upstream2",9.83,"Impoundment1",0.0133299999999998
2018-04-05,9.39,"Upstream2",9.7,"Impoundment1",0.309999999999999
2018-04-06,9.03667,"Upstream2",9.30333,"Impoundment1",0.26666
2018-04-07,8.51333,"Upstream2",8.55667,"Impoundment1",0.0433400000000006
2018-04-08,7.78333,"Upstream2",8.42,"Impoundment1",0.63667
2018-04-09,5.83,"Upstream2",9.43,"Impoundment1",3.6
2018-04-10,7.93,"Upstream2",9.88,"Impoundment1",1.95
2018-04-11,9.62,"Upstream2",9.77667,"Impoundment1",0.15667
2018-04-12,9.40333,"Upstream2",9.73,"Impoundment1",0.32667
2018-04-13,8.58667,"Upstream2",8.34667,"Impoundment1",-0.24
2018-04-14,8.85,"Upstream2",8.00333,"Impoundment1",-0.84667
2018-04-15,8.87,"Upstream2",8.91667,"Impoundment1",0.0466700000000007
2018-04-16,8.84,"Upstream2",8.89333,"Impoundment1",0.0533300000000008
2018-05-08,8.61333,"Upstream2",8.40333,"Impoundment1",-0.209999999999999
2018-05-09,8.23,"Upstream2",8.26,"Impoundment1",0.0299999999999994
2018-05-10,7.90667,"Upstream2",7.72667,"Impoundment1",-0.18
2018-05-11,7.88,"Upstream2",7.67333,"Impoundment1",-0.20667
2018-05-12,7.77667,"Upstream2",7.57,"Impoundment1",-0.20667
2018-05-13,7.74,"Upstream2",7.52667,"Impoundment1",-0.21333
2018-05-14,7.70333,"Upstream2",7.51667,"Impoundment1",-0.18666
2018-05-15,7.70667,"Upstream2",7.49,"Impoundment1",-0.21667
2018-05-16,7.75,"Upstream2",7.64333,"Impoundment1",-0.10667
2018-05-17,6.65667,"Upstream2",6.53667,"Impoundment1",-0.12
2018-05-18,7.28667,"Upstream2",7.22667,"Impoundment1",-0.0599999999999996
2018-05-19,7.21333,"Upstream2",7.22667,"Impoundment1",0.0133400000000004
2018-05-20,7.38,"Upstream2",7.33667,"Impoundment1",-0.0433300000000001
2018-05-21,8.25667,"Upstream2",8.17333,"Impoundment1",-0.0833399999999997
2018-05-22,7.96667,"Upstream2",7.93,"Impoundment1",-0.03667
2018-05-23,7.91,"Upstream2",7.94,"Impoundment1",0.0300000000000002
2018-05-24,7.72333,"Upstream2",7.68667,"Impoundment1",-0.0366599999999995
2018-05-25,6.96667,"Upstream2",6.64667,"Impoundment1",-0.319999999999999
2018-05-26,6.83333,"Upstream2",6.07667,"Impoundment1",-0.75666
2018-05-27,6.72333,"Upstream2",6.13667,"Impoundment1",-0.58666
2018-05-28,6.69,"Upstream2",5.99667,"Impoundment1",-0.69333
2018-05-29,6.46,"Upstream2",6.15333,"Impoundment1",-0.30667
2018-05-30,5.88333,"Upstream2",6.29667,"Impoundment1",0.41334
2018-05-31,7.03,"Upstream2",6.97333,"Impoundment1",-0.0566700000000004
2018-06-01,6.82,"Upstream2",7.00667,"Impoundment1",0.186669999999999
2018-06-02,6.65333,"Upstream2",6.88,"Impoundment1",0.226669999999999
2018-06-03,6.61333,"Upstream2",7.04333,"Impoundment1",0.43
2018-06-04,6.54,"Upstream2",6.84333,"Impoundment1",0.30333
2018-06-05,6.37333,"Upstream2",6.82333,"Impoundment1",0.45
2018-06-06,5.66333,"Upstream2",6.27333,"Impoundment1",0.609999999999999
2018-06-07,5.86,"Upstream2",6.15,"Impoundment1",0.29
2018-06-08,6.47,"Upstream2",6.40667,"Impoundment1",-0.0633299999999997
2018-06-09,6.28333,"Upstream2",6.28333,"Impoundment1",0
2018-06-10,5.96333,"Upstream2",5.96333,"Impoundment1",0
2018-06-11,5.87667,"Upstream2",5.69667,"Impoundment1",-0.18
2018-06-12,6.21,"Upstream2",6.11,"Impoundment1",-0.0999999999999996
2018-06-13,5.91,"Upstream2",6.71,"Impoundment1",0.8
2018-06-14,5.73667,"Upstream2",6.38,"Impoundment1",0.64333
2018-06-15,5.76333,"Upstream2",5.98667,"Impoundment1",0.22334
2018-06-16,6.11333,"Upstream2",5.89333,"Impoundment1",-0.220000000000001
2018-06-17,6.13,"Upstream2",4.73,"Impoundment1",-1.4
2018-06-18,6.28,"Upstream2",4.41667,"Impoundment1",-1.86333
2018-06-19,6.06333,"Upstream2",4.63,"Impoundment1",-1.43333
2018-06-20,5.91333,"Upstream2",5.11667,"Impoundment1",-0.79666
2018-06-21,5.77333,"Upstream2",5.93667,"Impoundment1",0.163340000000001
2018-06-22,5.69333,"Upstream2",5.37,"Impoundment1",-0.323329999999999
2018-06-23,5.38333,"Upstream2",5.38,"Impoundment1",-0.00333000000000006
2018-06-24,5.31667,"Upstream2",4.89667,"Impoundment1",-0.42
2018-06-25,5.03333,"Upstream2",5.26667,"Impoundment1",0.23334
2018-06-26,5.27667,"Upstream2",3.77333,"Impoundment1",-1.50334
2018-06-27,5.12333,"Upstream2",5.36,"Impoundment1",0.23667
2018-06-28,5.20667,"Upstream2",2.13333,"Impoundment1",-3.07334
2018-06-29,5.98667,"Upstream2",5.94667,"Impoundment1",-0.04
2018-06-30,5.86333,"Upstream2",5.79333,"Impoundment1",-0.0700000000000003
2018-07-01,5.69,"Upstream2",5.59333,"Impoundment1",-0.0966700000000005
2018-07-02,5.51667,"Upstream2",5.43333,"Impoundment1",-0.0833400000000006
2018-07-03,5.67667,"Upstream2",5.26333,"Impoundment1",-0.41334
2018-07-04,5.41333,"Upstream2",5.48333,"Impoundment1",0.0699999999999994
2018-07-05,5.01,"Upstream2",5.32,"Impoundment1",0.31
2018-07-06,4.73,"Upstream2",5.26667,"Impoundment1",0.53667
2018-07-07,4.96667,"Upstream2",4.70333,"Impoundment1",-0.263339999999999
2018-07-08,4.57333,"Upstream2",5.94667,"Impoundment1",1.37334
2018-07-09,4.14,"Upstream2",5.84667,"Impoundment1",1.70667
2018-07-10,4.17667,"Upstream2",4.99667,"Impoundment1",0.82
2018-07-11,6.22667,"Upstream2",6.24,"Impoundment1",0.0133299999999998
2018-07-12,5.95,"Upstream2",5.9,"Impoundment1",-0.0499999999999998
2018-07-13,6.10333,"Upstream2",6.17333,"Impoundment1",0.0700000000000003
2018-07-14,5.68333,"Upstream2",5.71,"Impoundment1",0.0266700000000002
2018-07-15,5.53,"Upstream2",5.57333,"Impoundment1",0.0433300000000001
2018-07-16,4.93333,"Upstream2",4.08333,"Impoundment1",-0.85
2018-07-17,4.42,"Upstream2",4.42,"Impoundment1",0
2018-07-18,4.72333,"Upstream2",3.31667,"Impoundment1",-1.40666
2018-07-19,4.23,"Upstream2",2.29667,"Impoundment1",-1.93333
2018-07-20,4.15333,"Upstream2",1.18,"Impoundment1",-2.97333
2018-07-21,5.34333,"Upstream2",0.983333,"Impoundment1",-4.359997
2018-07-22,4.56,"Upstream2",1.85333,"Impoundment1",-2.70667
2018-07-23,3.87667,"Upstream2",3.37333,"Impoundment1",-0.50334
2018-07-24,3.31333,"Upstream2",2.97333,"Impoundment1",-0.34
2018-07-25,3.80333,"Upstream2",0.653333,"Impoundment1",-3.149997
2018-07-26,2.93333,"Upstream2",2.06667,"Impoundment1",-0.86666
2018-07-27,1.31333,"Upstream2",0.806667,"Impoundment1",-0.506663
2018-07-28,0.93,"Upstream2",0.786667,"Impoundment1",-0.143333
2018-07-29,3.03,"Upstream2",1.33667,"Impoundment1",-1.69333
2018-07-30,6.06,"Upstream2",3.76333,"Impoundment1",-2.29667
2018-07-31,5.03333,"Upstream2",4.81667,"Impoundment1",-0.21666
2018-08-01,4.65,"Upstream2",2.75,"Impoundment1",-1.9
2018-08-02,5.50333,"Upstream2",0.103333,"Impoundment1",-5.399997
2018-08-03,4.90667,"Upstream2",0.0233333,"Impoundment1",-4.8833367
2018-08-04,6.18667,"Upstream2",6.26,"Impoundment1",0.0733299999999995
2018-08-05,5.64,"Upstream2",5.47333,"Impoundment1",-0.16667
2018-08-06,5.12,"Upstream2",4.75,"Impoundment1",-0.37
2018-08-07,4.96333,"Upstream2",4.27333,"Impoundment1",-0.69
2018-08-08,4.72333,"Upstream2",3.22333,"Impoundment1",-1.5
2018-08-09,4.42,"Upstream2",3.21667,"Impoundment1",-1.20333
2018-08-10,4.58667,"Upstream2",2.78,"Impoundment1",-1.80667
2018-08-11,5.85667,"Upstream2",5.45333,"Impoundment1",-0.40334
2018-08-12,5.80667,"Upstream2",5.87667,"Impoundment1",0.0699999999999994
2018-08-13,6.06,"Upstream2",6.13333,"Impoundment1",0.0733300000000003
2018-08-14,5.88,"Upstream2",6.30333,"Impoundment1",0.42333
2018-08-15,5.39,"Upstream2",6.4,"Impoundment1",1.01
2018-08-16,5.17667,"Upstream2",6.31333,"Impoundment1",1.13666
2018-08-17,4.96333,"Upstream2",6.16333,"Impoundment1",1.2
2018-08-18,5.63,"Upstream2",6.06667,"Impoundment1",0.43667
2018-08-19,4.48333,"Upstream2",6.12333,"Impoundment1",1.64
2018-08-20,5.32333,"Upstream2",6.14333,"Impoundment1",0.819999999999999
2018-08-21,5.23667,"Upstream2",6.14333,"Impoundment1",0.90666
2018-08-22,3.94667,"Upstream2",6.09667,"Impoundment1",2.15
2018-08-23,3.80333,"Upstream2",6.07667,"Impoundment1",2.27334
2018-08-24,5.44667,"Upstream2",6.24667,"Impoundment1",0.8
2018-08-25,6.60667,"Upstream2",6.74667,"Impoundment1",0.14
2018-08-26,6.49,"Upstream2",6.68333,"Impoundment1",0.19333
2018-08-27,6.21667,"Upstream2",6.39667,"Impoundment1",0.180000000000001
2018-08-28,5.63667,"Upstream2",5.75667,"Impoundment1",0.12
2018-08-29,5.67667,"Upstream2",6.15333,"Impoundment1",0.476660000000001
2018-08-30,5.50667,"Upstream2",6.00333,"Impoundment1",0.49666
2018-08-31,5.77,"Upstream2",6.09667,"Impoundment1",0.32667
2018-09-01,5.54333,"Upstream2",5.85667,"Impoundment1",0.31334
2018-09-02,5.61333,"Upstream2",6.01333,"Impoundment1",0.399999999999999
2018-09-03,5.39333,"Upstream2",5.91333,"Impoundment1",0.52
2018-09-04,4.74,"Upstream2",5.54,"Impoundment1",0.8
2018-09-05,5.16333,"Upstream2",5.19333,"Impoundment1",0.0299999999999994
2018-09-06,6.05,"Upstream2",NA,NA,NA
2018-09-07,5.98,"Upstream2",NA,NA,NA
2018-09-08,5.87333,"Upstream2",NA,NA,NA
2018-09-09,5.69333,"Upstream2",NA,NA,NA
2018-09-10,5.79667,"Upstream2",NA,NA,NA
2018-09-11,5.32333,"Upstream2",NA,NA,NA
2018-09-12,4.53333,"Upstream2",NA,NA,NA
2018-09-13,4.19333,"Upstream2",NA,NA,NA
2018-09-14,3.07333,"Upstream2",NA,NA,NA
2018-09-15,5.13,"Upstream2",NA,NA,NA
2018-09-16,5.42,"Upstream2",NA,NA,NA
2018-09-17,5.62667,"Upstream2",NA,NA,NA
2018-09-18,5.00667,"Upstream2",NA,NA,NA
2018-09-19,4.98333,"Upstream2",NA,NA,NA
2018-09-20,1.28333,"Upstream2",NA,NA,NA
2018-09-21,0.7,"Upstream2",NA,NA,NA
2018-09-22,4.14667,"Upstream2",NA,NA,NA
2018-09-23,2.17,"Upstream2",NA,NA,NA
2018-09-24,3.28667,"Upstream2",NA,NA,NA
2018-09-25,4.33667,"Upstream2",NA,NA,NA
2018-09-26,5.31667,"Upstream2",NA,NA,NA
2018-09-27,6.15,"Upstream2",NA,NA,NA
2018-09-28,6.47333,"Upstream2",NA,NA,NA
2018-09-29,6.72667,"Upstream2",NA,NA,NA
2018-09-30,7.01667,"Upstream2",NA,NA,NA
2018-10-01,6.86,"Upstream2",NA,NA,NA
2018-10-02,6.93667,"Upstream2",NA,NA,NA
2018-10-03,6.81667,"Upstream2",NA,NA,NA
2018-10-04,6.73,"Upstream2",NA,NA,NA
2018-10-05,5.48333,"Upstream2",NA,NA,NA
2018-10-06,5.64333,"Upstream2",NA,NA,NA
2018-10-07,6.57333,"Upstream2",NA,NA,NA
2018-10-08,6.29667,"Upstream2",NA,NA,NA
2018-10-09,4.47333,"Upstream2",NA,NA,NA
2018-10-10,2.77,"Upstream2",NA,NA,NA
2018-10-11,2.84333,"Upstream2",NA,NA,NA
2018-10-12,5.44667,"Upstream2",NA,NA,NA
2018-10-13,6.17667,"Upstream2",NA,NA,NA
2018-10-14,6.85333,"Upstream2",NA,NA,NA
2018-10-15,6.91,"Upstream2",NA,NA,NA
2018-10-16,7.63333,"Upstream2",NA,NA,NA
2018-10-17,7.65,"Upstream2",NA,NA,NA
2018-10-18,7.88333,"Upstream2",NA,NA,NA
2018-10-19,6.94667,"Upstream2",NA,NA,NA
2018-10-20,7.01667,"Upstream2",NA,NA,NA
2018-10-21,7.76,"Upstream2",NA,NA,NA
2018-10-22,7.99667,"Upstream2",NA,NA,NA
2018-10-23,7.62333,"Upstream2",NA,NA,NA
2018-10-24,7.33,"Upstream2",NA,NA,NA
2018-10-25,7.69667,"Upstream2",NA,NA,NA
2018-10-26,7.97667,"Upstream2",NA,NA,NA
2018-10-27,7.72333,"Upstream2",NA,NA,NA
2018-10-28,7.4,"Upstream2",NA,NA,NA
2018-10-29,7.82667,"Upstream2",NA,NA,NA
2018-10-30,9.15667,"Upstream2",NA,NA,NA
2018-10-31,8.9,"Upstream2",NA,NA,NA
2018-11-01,8.62333,"Upstream2",NA,NA,NA
2018-11-02,8.36333,"Upstream2",NA,NA,NA
2018-11-03,7.67667,"Upstream2",NA,NA,NA
2018-11-04,8.31333,"Upstream2",NA,NA,NA
2018-11-05,8.3,"Upstream2",NA,NA,NA
2018-11-06,8.04,"Upstream2",NA,NA,NA
2018-11-07,8.84,"Upstream2",NA,NA,NA
NA,NA,"Upstream2",NA,"Impoundment1",NA
