"site","Time","Date","Dissolved.Oxygen","TimeStamp"
"NeuseUp1","07:00:00","2018-06-21",5.90333,"After"
"NeuseUp1","07:15:00","2018-06-21",5.89333,"After"
"NeuseUp1","07:30:00","2018-06-21",5.89333,"After"
"NeuseUp1","07:45:00","2018-06-21",5.86667,"After"
"NeuseUp1","08:00:00","2018-06-21",5.85,"After"
"NeuseUp1","08:15:00","2018-06-21",5.80333,"After"
"NeuseUp1","08:30:00","2018-06-21",5.80333,"After"
"NeuseUp1","08:45:00","2018-06-21",5.81333,"After"
"NeuseUp1","09:00:00","2018-06-21",5.77667,"After"
"NeuseUp1","09:15:00","2018-06-21",5.79667,"After"
"NeuseUp1","09:30:00","2018-06-21",5.79667,"After"
"NeuseUp1","09:45:00","2018-06-21",5.78333,"After"
"NeuseUp1","10:00:00","2018-06-21",5.84,"After"
"NeuseUp1","10:15:00","2018-06-21",5.88,"After"
"NeuseUp1","10:30:00","2018-06-21",5.87667,"After"
"NeuseUp1","10:45:00","2018-06-21",5.87,"After"
"NeuseUp1","11:00:00","2018-06-21",5.86,"After"
"NeuseUp1","11:15:00","2018-06-21",5.81333,"After"
"NeuseUp1","11:30:00","2018-06-21",5.69667,"After"
"NeuseUp1","11:45:00","2018-06-21",5.52333,"After"
"NeuseUp1","12:00:00","2018-06-21",5.42333,"After"
"NeuseUp1","12:15:00","2018-06-21",5.7,"After"
"NeuseUp1","12:30:00","2018-06-21",5.75333,"After"
"NeuseUp1","12:45:00","2018-06-21",5.84333,"After"
"NeuseUp1","13:00:00","2018-06-21",5.80667,"After"
"NeuseUp1","13:15:00","2018-06-21",5.85,"After"
"NeuseUp1","13:30:00","2018-06-21",5.95,"After"
"NeuseUp1","13:45:00","2018-06-21",5.93333,"After"
"NeuseUp1","14:00:00","2018-06-21",5.94333,"After"
"NeuseUp1","14:15:00","2018-06-21",5.93333,"After"
"NeuseUp1","14:30:00","2018-06-21",5.95,"After"
"NeuseUp1","14:45:00","2018-06-21",5.98667,"After"
"NeuseUp1","21:00:00","2018-06-21",5.95,"After"
"NeuseUp1","21:15:00","2018-06-21",5.82333,"After"
"NeuseUp1","21:30:00","2018-06-21",5.75,"After"
"NeuseUp1","22:15:00","2018-06-21",5.97,"After"
"NeuseUp1","04:00:00","2018-06-22",5.99,"After"
"NeuseUp1","04:15:00","2018-06-22",5.86667,"After"
"NeuseUp1","04:30:00","2018-06-22",5.58333,"After"
"NeuseUp1","04:45:00","2018-06-22",5.48667,"After"
"NeuseUp1","05:00:00","2018-06-22",5.48333,"After"
"NeuseUp1","05:15:00","2018-06-22",5.53,"After"
"NeuseUp1","05:30:00","2018-06-22",5.60667,"After"
"NeuseUp1","05:45:00","2018-06-22",5.69333,"After"
"NeuseUp1","06:00:00","2018-06-22",5.75333,"After"
"NeuseUp1","06:15:00","2018-06-22",5.87667,"After"
"NeuseUp1","06:30:00","2018-06-22",5.88667,"After"
"NeuseUp1","06:45:00","2018-06-22",5.91,"After"
"NeuseUp1","07:00:00","2018-06-22",5.89333,"After"
"NeuseUp1","07:15:00","2018-06-22",5.89667,"After"
"NeuseUp1","07:30:00","2018-06-22",5.87,"After"
"NeuseUp1","07:45:00","2018-06-22",5.9,"After"
"NeuseUp1","08:00:00","2018-06-22",5.89667,"After"
"NeuseUp1","08:15:00","2018-06-22",5.89667,"After"
"NeuseUp1","08:30:00","2018-06-22",5.86333,"After"
"NeuseUp1","08:45:00","2018-06-22",5.82333,"After"
"NeuseUp1","09:00:00","2018-06-22",5.86333,"After"
"NeuseUp1","09:15:00","2018-06-22",5.83667,"After"
"NeuseUp1","09:30:00","2018-06-22",5.86667,"After"
"NeuseUp1","09:45:00","2018-06-22",5.83333,"After"
"NeuseUp1","10:00:00","2018-06-22",5.83,"After"
"NeuseUp1","10:15:00","2018-06-22",5.80667,"After"
"NeuseUp1","10:30:00","2018-06-22",5.79,"After"
"NeuseUp1","10:45:00","2018-06-22",5.82,"After"
"NeuseUp1","11:00:00","2018-06-22",5.81,"After"
"NeuseUp1","11:15:00","2018-06-22",5.8,"After"
"NeuseUp1","11:30:00","2018-06-22",5.78333,"After"
"NeuseUp1","11:45:00","2018-06-22",5.81333,"After"
"NeuseUp1","12:00:00","2018-06-22",5.72667,"After"
"NeuseUp1","12:15:00","2018-06-22",5.67,"After"
"NeuseUp1","12:30:00","2018-06-22",5.77667,"After"
"NeuseUp1","12:45:00","2018-06-22",5.79,"After"
"NeuseUp1","13:00:00","2018-06-22",5.81667,"After"
"NeuseUp1","13:15:00","2018-06-22",5.85333,"After"
"NeuseUp1","13:30:00","2018-06-22",5.92333,"After"
"NeuseUp1","13:45:00","2018-06-22",5.96333,"After"
"NeuseUp1","15:30:00","2018-06-22",5.61667,"After"
"NeuseUp1","15:45:00","2018-06-22",5.90667,"After"
"NeuseUp1","06:45:00","2018-06-23",5.98,"After"
"NeuseUp1","07:00:00","2018-06-23",6,"After"
"NeuseUp1","10:30:00","2018-06-23",5.82667,"After"
"NeuseUp1","11:00:00","2018-06-23",5.72,"After"
"NeuseUp1","07:45:00","2018-06-24",6,"After"
"NeuseUp1","12:45:00","2018-06-25",5.92667,"After"
"NeuseUp1","14:00:00","2018-06-25",5.95,"After"
"NeuseUp1","06:45:00","2018-07-02",5.99333,"After"
"NeuseUp1","07:00:00","2018-07-02",5.99333,"After"
"NeuseUp1","07:15:00","2018-07-02",5.99333,"After"
"NeuseUp1","07:30:00","2018-07-02",6,"After"
"NeuseUp1","08:00:00","2018-07-02",5.99667,"After"
"NeuseUp1","08:15:00","2018-07-02",5.98667,"After"
"NeuseUp1","08:30:00","2018-07-02",5.99667,"After"
"NeuseUp1","08:45:00","2018-07-02",5.98667,"After"
"NeuseUp1","09:30:00","2018-07-02",5.99,"After"
"NeuseUp1","05:30:00","2018-07-03",5.93333,"After"
"NeuseUp1","05:45:00","2018-07-03",5.96333,"After"
"NeuseUp1","06:00:00","2018-07-03",5.95,"After"
"NeuseUp1","06:15:00","2018-07-03",5.94,"After"
"NeuseUp1","06:30:00","2018-07-03",5.93,"After"
"NeuseUp1","06:45:00","2018-07-03",5.88333,"After"
"NeuseUp1","07:00:00","2018-07-03",5.93667,"After"
"NeuseUp1","07:15:00","2018-07-03",5.91333,"After"
"NeuseUp1","07:30:00","2018-07-03",5.87333,"After"
"NeuseUp1","07:45:00","2018-07-03",5.87333,"After"
"NeuseUp1","08:00:00","2018-07-03",5.80333,"After"
"NeuseUp1","08:15:00","2018-07-03",5.74,"After"
"NeuseUp1","08:30:00","2018-07-03",5.79333,"After"
"NeuseUp1","08:45:00","2018-07-03",5.79333,"After"
"NeuseUp1","09:00:00","2018-07-03",5.86,"After"
"NeuseUp1","09:15:00","2018-07-03",5.80333,"After"
"NeuseUp1","09:30:00","2018-07-03",5.86333,"After"
"NeuseUp1","09:45:00","2018-07-03",5.8,"After"
"NeuseUp1","10:00:00","2018-07-03",5.79333,"After"
"NeuseUp1","10:15:00","2018-07-03",5.76667,"After"
"NeuseUp1","10:30:00","2018-07-03",5.80667,"After"
"NeuseUp1","10:45:00","2018-07-03",5.81333,"After"
"NeuseUp1","11:00:00","2018-07-03",5.81667,"After"
"NeuseUp1","11:15:00","2018-07-03",5.85,"After"
"NeuseUp1","11:30:00","2018-07-03",5.89,"After"
"NeuseUp1","11:45:00","2018-07-03",5.89333,"After"
"NeuseUp1","12:00:00","2018-07-03",5.88,"After"
"NeuseUp1","12:15:00","2018-07-03",5.86,"After"
"NeuseUp1","12:30:00","2018-07-03",5.86,"After"
"NeuseUp1","12:45:00","2018-07-03",5.87,"After"
"NeuseUp1","13:00:00","2018-07-03",5.90667,"After"
"NeuseUp1","13:15:00","2018-07-03",5.95333,"After"
"NeuseUp1","13:45:00","2018-07-03",5.93,"After"
"NeuseUp1","14:00:00","2018-07-03",5.95333,"After"
"NeuseUp1","14:15:00","2018-07-03",5.95333,"After"
"NeuseUp1","14:30:00","2018-07-03",5.99,"After"
"NeuseUp1","06:00:00","2018-07-04",6,"After"
"NeuseUp1","06:30:00","2018-07-04",5.99,"After"
"NeuseUp1","06:45:00","2018-07-04",5.98,"After"
"NeuseUp1","07:00:00","2018-07-04",5.96,"After"
"NeuseUp1","07:15:00","2018-07-04",5.96333,"After"
"NeuseUp1","07:30:00","2018-07-04",5.95667,"After"
"NeuseUp1","07:45:00","2018-07-04",5.98,"After"
"NeuseUp1","08:00:00","2018-07-04",5.96,"After"
"NeuseUp1","08:15:00","2018-07-04",5.97333,"After"
"NeuseUp1","08:30:00","2018-07-04",5.96667,"After"
"NeuseUp1","08:45:00","2018-07-04",5.98,"After"
"NeuseUp1","09:00:00","2018-07-04",5.95667,"After"
"NeuseUp1","09:15:00","2018-07-04",5.99667,"After"
"NeuseUp1","09:30:00","2018-07-04",5.97333,"After"
"NeuseUp1","09:45:00","2018-07-04",5.94333,"After"
"NeuseUp1","10:00:00","2018-07-04",5.96667,"After"
"NeuseUp1","10:15:00","2018-07-04",5.98,"After"
"NeuseUp1","10:30:00","2018-07-04",5.96667,"After"
"NeuseUp1","11:30:00","2018-07-04",5.99667,"After"
"NeuseUp1","03:00:00","2018-07-05",5.94667,"After"
"NeuseUp1","03:15:00","2018-07-05",5.93333,"After"
"NeuseUp1","03:30:00","2018-07-05",5.99333,"After"
"NeuseUp1","03:45:00","2018-07-05",5.89,"After"
"NeuseUp1","04:00:00","2018-07-05",5.79667,"After"
"NeuseUp1","04:15:00","2018-07-05",5.86333,"After"
"NeuseUp1","04:30:00","2018-07-05",5.79,"After"
"NeuseUp1","04:45:00","2018-07-05",5.72333,"After"
"NeuseUp1","05:00:00","2018-07-05",5.81,"After"
"NeuseUp1","05:15:00","2018-07-05",5.77333,"After"
"NeuseUp1","05:30:00","2018-07-05",5.66,"After"
"NeuseUp1","05:45:00","2018-07-05",5.59333,"After"
"NeuseUp1","06:00:00","2018-07-05",5.58333,"After"
"NeuseUp1","06:15:00","2018-07-05",5.58667,"After"
"NeuseUp1","06:30:00","2018-07-05",5.68333,"After"
"NeuseUp1","06:45:00","2018-07-05",5.48667,"After"
"NeuseUp1","07:00:00","2018-07-05",5.54,"After"
"NeuseUp1","07:15:00","2018-07-05",5.61333,"After"
"NeuseUp1","07:30:00","2018-07-05",5.71,"After"
"NeuseUp1","07:45:00","2018-07-05",5.56,"After"
"NeuseUp1","08:00:00","2018-07-05",5.44,"After"
"NeuseUp1","08:15:00","2018-07-05",5.48667,"After"
"NeuseUp1","08:30:00","2018-07-05",5.45333,"After"
"NeuseUp1","08:45:00","2018-07-05",5.46333,"After"
"NeuseUp1","09:00:00","2018-07-05",5.52,"After"
"NeuseUp1","09:15:00","2018-07-05",5.72333,"After"
"NeuseUp1","09:30:00","2018-07-05",5.53,"After"
"NeuseUp1","09:45:00","2018-07-05",5.71667,"After"
"NeuseUp1","10:00:00","2018-07-05",5.72,"After"
"NeuseUp1","10:15:00","2018-07-05",5.70667,"After"
"NeuseUp1","10:30:00","2018-07-05",5.63333,"After"
"NeuseUp1","10:45:00","2018-07-05",5.74333,"After"
"NeuseUp1","11:00:00","2018-07-05",5.63333,"After"
"NeuseUp1","11:15:00","2018-07-05",5.77667,"After"
"NeuseUp1","11:30:00","2018-07-05",5.74333,"After"
"NeuseUp1","11:45:00","2018-07-05",5.75,"After"
"NeuseUp1","12:00:00","2018-07-05",5.91333,"After"
"NeuseUp1","12:15:00","2018-07-05",5.78,"After"
"NeuseUp1","12:30:00","2018-07-05",5.78333,"After"
"NeuseUp1","12:45:00","2018-07-05",5.77,"After"
"NeuseUp1","13:00:00","2018-07-05",5.70667,"After"
"NeuseUp1","13:15:00","2018-07-05",5.73667,"After"
"NeuseUp1","13:30:00","2018-07-05",5.90333,"After"
"NeuseUp1","13:45:00","2018-07-05",5.71,"After"
"NeuseUp1","14:00:00","2018-07-05",5.83,"After"
"NeuseUp1","14:15:00","2018-07-05",5.81,"After"
"NeuseUp1","14:30:00","2018-07-05",5.93667,"After"
"NeuseUp1","14:45:00","2018-07-05",5.8,"After"
"NeuseUp1","15:00:00","2018-07-05",5.93667,"After"
"NeuseUp1","15:30:00","2018-07-05",5.99333,"After"
"NeuseUp1","00:30:00","2018-07-06",5.96333,"After"
"NeuseUp1","00:45:00","2018-07-06",5.89667,"After"
"NeuseUp1","01:00:00","2018-07-06",5.83667,"After"
"NeuseUp1","01:15:00","2018-07-06",5.84333,"After"
"NeuseUp1","01:30:00","2018-07-06",5.91333,"After"
"NeuseUp1","01:45:00","2018-07-06",5.79333,"After"
"NeuseUp1","02:00:00","2018-07-06",5.76,"After"
"NeuseUp1","02:15:00","2018-07-06",5.74,"After"
"NeuseUp1","02:30:00","2018-07-06",5.77,"After"
"NeuseUp1","02:45:00","2018-07-06",5.79,"After"
"NeuseUp1","03:00:00","2018-07-06",5.67333,"After"
"NeuseUp1","03:15:00","2018-07-06",5.66667,"After"
"NeuseUp1","03:30:00","2018-07-06",5.60333,"After"
"NeuseUp1","03:45:00","2018-07-06",5.63,"After"
"NeuseUp1","04:00:00","2018-07-06",5.59,"After"
"NeuseUp1","04:15:00","2018-07-06",5.57,"After"
"NeuseUp1","04:30:00","2018-07-06",5.52,"After"
"NeuseUp1","04:45:00","2018-07-06",5.52333,"After"
"NeuseUp1","05:00:00","2018-07-06",5.47667,"After"
"NeuseUp1","05:15:00","2018-07-06",5.53,"After"
"NeuseUp1","05:30:00","2018-07-06",5.46,"After"
"NeuseUp1","05:45:00","2018-07-06",5.46667,"After"
"NeuseUp1","06:00:00","2018-07-06",5.41667,"After"
"NeuseUp1","06:15:00","2018-07-06",5.41333,"After"
"NeuseUp1","06:30:00","2018-07-06",5.39333,"After"
"NeuseUp1","06:45:00","2018-07-06",5.48,"After"
"NeuseUp1","07:00:00","2018-07-06",5.41333,"After"
"NeuseUp1","07:15:00","2018-07-06",5.42333,"After"
"NeuseUp1","07:30:00","2018-07-06",5.28667,"After"
"NeuseUp1","07:45:00","2018-07-06",5.26667,"After"
"NeuseUp1","08:00:00","2018-07-06",5.31667,"After"
"NeuseUp1","08:15:00","2018-07-06",5.33,"After"
"NeuseUp1","08:30:00","2018-07-06",5.38,"After"
"NeuseUp1","08:45:00","2018-07-06",5.29333,"After"
"NeuseUp1","09:00:00","2018-07-06",5.28667,"After"
"NeuseUp1","09:15:00","2018-07-06",5.36333,"After"
"NeuseUp1","09:30:00","2018-07-06",5.40667,"After"
"NeuseUp1","09:45:00","2018-07-06",5.37,"After"
"NeuseUp1","10:00:00","2018-07-06",5.35667,"After"
"NeuseUp1","10:15:00","2018-07-06",5.32667,"After"
"NeuseUp1","10:30:00","2018-07-06",5.30667,"After"
"NeuseUp1","10:45:00","2018-07-06",5.38667,"After"
"NeuseUp1","11:00:00","2018-07-06",5.4,"After"
"NeuseUp1","11:15:00","2018-07-06",5.32667,"After"
"NeuseUp1","11:30:00","2018-07-06",5.38333,"After"
"NeuseUp1","11:45:00","2018-07-06",5.39,"After"
"NeuseUp1","12:00:00","2018-07-06",5.34,"After"
"NeuseUp1","12:15:00","2018-07-06",5.30333,"After"
"NeuseUp1","12:30:00","2018-07-06",5.36667,"After"
"NeuseUp1","12:45:00","2018-07-06",5.29667,"After"
"NeuseUp1","13:00:00","2018-07-06",5.36333,"After"
"NeuseUp1","13:15:00","2018-07-06",5.33,"After"
"NeuseUp1","13:30:00","2018-07-06",5.45,"After"
"NeuseUp1","13:45:00","2018-07-06",5.52667,"After"
"NeuseUp1","14:00:00","2018-07-06",5.55,"After"
"NeuseUp1","14:15:00","2018-07-06",5.58,"After"
"NeuseUp1","14:30:00","2018-07-06",5.51,"After"
"NeuseUp1","14:45:00","2018-07-06",5.52333,"After"
"NeuseUp1","15:00:00","2018-07-06",5.62,"After"
"NeuseUp1","15:15:00","2018-07-06",5.65,"After"
"NeuseUp1","15:30:00","2018-07-06",5.69667,"After"
"NeuseUp1","15:45:00","2018-07-06",5.76,"After"
"NeuseUp1","16:00:00","2018-07-06",5.79667,"After"
"NeuseUp1","16:15:00","2018-07-06",5.80333,"After"
"NeuseUp1","16:30:00","2018-07-06",5.89333,"After"
"NeuseUp1","16:45:00","2018-07-06",5.9,"After"
"NeuseUp1","17:00:00","2018-07-06",5.98333,"After"
"NeuseUp1","00:45:00","2018-07-07",5.98333,"After"
"NeuseUp1","01:15:00","2018-07-07",5.98,"After"
"NeuseUp1","01:30:00","2018-07-07",5.79,"After"
"NeuseUp1","01:45:00","2018-07-07",5.79667,"After"
"NeuseUp1","02:00:00","2018-07-07",5.78667,"After"
"NeuseUp1","02:15:00","2018-07-07",5.74,"After"
"NeuseUp1","02:30:00","2018-07-07",5.73,"After"
"NeuseUp1","02:45:00","2018-07-07",5.87667,"After"
"NeuseUp1","03:00:00","2018-07-07",5.79,"After"
"NeuseUp1","03:15:00","2018-07-07",5.75667,"After"
"NeuseUp1","03:30:00","2018-07-07",5.75667,"After"
"NeuseUp1","03:45:00","2018-07-07",5.72,"After"
"NeuseUp1","04:00:00","2018-07-07",5.63333,"After"
"NeuseUp1","04:15:00","2018-07-07",5.59333,"After"
"NeuseUp1","04:30:00","2018-07-07",5.64667,"After"
"NeuseUp1","04:45:00","2018-07-07",5.66667,"After"
"NeuseUp1","05:00:00","2018-07-07",5.66,"After"
"NeuseUp1","05:15:00","2018-07-07",5.67333,"After"
"NeuseUp1","05:30:00","2018-07-07",5.69,"After"
"NeuseUp1","05:45:00","2018-07-07",5.61333,"After"
"NeuseUp1","06:00:00","2018-07-07",5.65,"After"
"NeuseUp1","06:15:00","2018-07-07",5.82667,"After"
"NeuseUp1","06:30:00","2018-07-07",5.78667,"After"
"NeuseUp1","06:45:00","2018-07-07",5.79667,"After"
"NeuseUp1","07:00:00","2018-07-07",5.82333,"After"
"NeuseUp1","07:15:00","2018-07-07",5.80333,"After"
"NeuseUp1","07:30:00","2018-07-07",5.79667,"After"
"NeuseUp1","07:45:00","2018-07-07",5.78,"After"
"NeuseUp1","08:00:00","2018-07-07",5.79333,"After"
"NeuseUp1","08:15:00","2018-07-07",5.62,"After"
"NeuseUp1","08:30:00","2018-07-07",5.74,"After"
"NeuseUp1","08:45:00","2018-07-07",5.65333,"After"
"NeuseUp1","09:00:00","2018-07-07",5.60667,"After"
"NeuseUp1","09:15:00","2018-07-07",5.72333,"After"
"NeuseUp1","09:30:00","2018-07-07",5.69667,"After"
"NeuseUp1","09:45:00","2018-07-07",5.67333,"After"
"NeuseUp1","10:00:00","2018-07-07",5.79667,"After"
"NeuseUp1","10:15:00","2018-07-07",5.72,"After"
"NeuseUp1","10:30:00","2018-07-07",5.58333,"After"
"NeuseUp1","10:45:00","2018-07-07",5.61333,"After"
"NeuseUp1","11:00:00","2018-07-07",5.84,"After"
"NeuseUp1","11:15:00","2018-07-07",5.79333,"After"
"NeuseUp1","11:30:00","2018-07-07",5.84,"After"
"NeuseUp1","11:45:00","2018-07-07",5.84333,"After"
"NeuseUp1","12:00:00","2018-07-07",5.94333,"After"
"NeuseUp1","12:15:00","2018-07-07",5.99667,"After"
"NeuseUp1","03:30:00","2018-07-08",5.89,"After"
"NeuseUp1","03:45:00","2018-07-08",5.90333,"After"
"NeuseUp1","04:00:00","2018-07-08",5.86,"After"
"NeuseUp1","04:15:00","2018-07-08",5.95333,"After"
"NeuseUp1","04:30:00","2018-07-08",5.87,"After"
"NeuseUp1","04:45:00","2018-07-08",5.75,"After"
"NeuseUp1","05:00:00","2018-07-08",5.69,"After"
"NeuseUp1","05:15:00","2018-07-08",5.8,"After"
"NeuseUp1","05:30:00","2018-07-08",5.72333,"After"
"NeuseUp1","05:45:00","2018-07-08",5.81667,"After"
"NeuseUp1","06:00:00","2018-07-08",5.71667,"After"
"NeuseUp1","06:15:00","2018-07-08",5.82333,"After"
"NeuseUp1","06:30:00","2018-07-08",5.77333,"After"
"NeuseUp1","06:45:00","2018-07-08",5.83,"After"
"NeuseUp1","07:00:00","2018-07-08",5.80333,"After"
"NeuseUp1","07:15:00","2018-07-08",5.85333,"After"
"NeuseUp1","07:30:00","2018-07-08",5.79,"After"
"NeuseUp1","07:45:00","2018-07-08",5.80333,"After"
"NeuseUp1","08:00:00","2018-07-08",5.79,"After"
"NeuseUp1","08:15:00","2018-07-08",5.78667,"After"
"NeuseUp1","08:30:00","2018-07-08",5.82667,"After"
"NeuseUp1","08:45:00","2018-07-08",5.82667,"After"
"NeuseUp1","09:00:00","2018-07-08",5.75,"After"
"NeuseUp1","09:15:00","2018-07-08",5.84333,"After"
"NeuseUp1","09:30:00","2018-07-08",5.87667,"After"
"NeuseUp1","09:45:00","2018-07-08",5.83,"After"
"NeuseUp1","10:00:00","2018-07-08",5.83667,"After"
"NeuseUp1","10:15:00","2018-07-08",5.88,"After"
"NeuseUp1","10:30:00","2018-07-08",5.77333,"After"
"NeuseUp1","10:45:00","2018-07-08",5.8,"After"
"NeuseUp1","11:00:00","2018-07-08",5.84667,"After"
"NeuseUp1","11:15:00","2018-07-08",5.84,"After"
"NeuseUp1","11:30:00","2018-07-08",5.89667,"After"
"NeuseUp1","11:45:00","2018-07-08",5.88333,"After"
"NeuseUp1","12:00:00","2018-07-08",5.86667,"After"
"NeuseUp1","12:15:00","2018-07-08",5.87667,"After"
"NeuseUp1","12:30:00","2018-07-08",5.98,"After"
"NeuseUp1","12:45:00","2018-07-08",5.96,"After"
"NeuseUp1","01:15:00","2018-07-09",5.97333,"After"
"NeuseUp1","02:15:00","2018-07-09",5.99,"After"
