"Date","Upstream2_MinDO","Location.x","Impoundment1_MinDO","Location.y","Diff","TimeStamp"
2018-09-05,5.16333,"Upstream2",5.19333,"Impoundment1",0.0299999999999994,"After"
2018-09-06,6.05,"Upstream2",NA,NA,NA,"After"
2018-09-07,5.98,"Upstream2",NA,NA,NA,"After"
2018-09-08,5.87333,"Upstream2",NA,NA,NA,"After"
2018-09-09,5.69333,"Upstream2",NA,NA,NA,"After"
2018-09-10,5.79667,"Upstream2",NA,NA,NA,"After"
2018-09-11,5.32333,"Upstream2",NA,NA,NA,"After"
2018-09-12,4.53333,"Upstream2",NA,NA,NA,"After"
2018-09-13,4.19333,"Upstream2",NA,NA,NA,"After"
2018-09-14,3.07333,"Upstream2",NA,NA,NA,"After"
2018-09-15,5.13,"Upstream2",NA,NA,NA,"After"
2018-09-16,5.42,"Upstream2",NA,NA,NA,"After"
2018-09-17,5.62667,"Upstream2",NA,NA,NA,"After"
2018-09-18,5.00667,"Upstream2",NA,NA,NA,"After"
2018-09-19,4.98333,"Upstream2",NA,NA,NA,"After"
2018-09-20,1.28333,"Upstream2",NA,NA,NA,"After"
2018-09-21,0.7,"Upstream2",NA,NA,NA,"After"
2018-09-22,4.14667,"Upstream2",NA,NA,NA,"After"
2018-09-23,2.17,"Upstream2",NA,NA,NA,"After"
2018-09-24,3.28667,"Upstream2",NA,NA,NA,"After"
2018-09-25,4.33667,"Upstream2",NA,NA,NA,"After"
2018-09-26,5.31667,"Upstream2",NA,NA,NA,"After"
2018-09-27,6.15,"Upstream2",NA,NA,NA,"After"
2018-09-28,6.47333,"Upstream2",NA,NA,NA,"After"
2018-09-29,6.72667,"Upstream2",NA,NA,NA,"After"
2018-09-30,7.01667,"Upstream2",NA,NA,NA,"After"
2018-10-01,6.86,"Upstream2",NA,NA,NA,"After"
2018-10-02,6.93667,"Upstream2",NA,NA,NA,"After"
2018-10-03,6.81667,"Upstream2",NA,NA,NA,"After"
2018-10-04,6.73,"Upstream2",NA,NA,NA,"After"
2018-10-05,5.48333,"Upstream2",NA,NA,NA,"After"
2018-10-06,5.64333,"Upstream2",NA,NA,NA,"After"
2018-10-07,6.57333,"Upstream2",NA,NA,NA,"After"
2018-10-08,6.29667,"Upstream2",NA,NA,NA,"After"
2018-10-09,4.47333,"Upstream2",NA,NA,NA,"After"
2018-10-10,2.77,"Upstream2",NA,NA,NA,"After"
2018-10-11,2.84333,"Upstream2",NA,NA,NA,"After"
2018-10-12,5.44667,"Upstream2",NA,NA,NA,"After"
2018-10-13,6.17667,"Upstream2",NA,NA,NA,"After"
2018-10-14,6.85333,"Upstream2",NA,NA,NA,"After"
2018-10-15,6.91,"Upstream2",NA,NA,NA,"After"
2018-10-16,7.63333,"Upstream2",NA,NA,NA,"After"
2018-10-17,7.65,"Upstream2",NA,NA,NA,"After"
2018-10-18,7.88333,"Upstream2",NA,NA,NA,"After"
2018-10-19,6.94667,"Upstream2",NA,NA,NA,"After"
2018-10-20,7.01667,"Upstream2",NA,NA,NA,"After"
2018-10-21,7.76,"Upstream2",NA,NA,NA,"After"
2018-10-22,7.99667,"Upstream2",NA,NA,NA,"After"
2018-10-23,7.62333,"Upstream2",NA,NA,NA,"After"
2018-10-24,7.33,"Upstream2",NA,NA,NA,"After"
2018-10-25,7.69667,"Upstream2",NA,NA,NA,"After"
2018-10-26,7.97667,"Upstream2",NA,NA,NA,"After"
2018-10-27,7.72333,"Upstream2",NA,NA,NA,"After"
2018-10-28,7.4,"Upstream2",NA,NA,NA,"After"
2018-10-29,7.82667,"Upstream2",NA,NA,NA,"After"
2018-10-30,9.15667,"Upstream2",NA,NA,NA,"After"
2018-10-31,8.9,"Upstream2",NA,NA,NA,"After"
2018-11-01,8.62333,"Upstream2",NA,NA,NA,"After"
2018-11-02,8.36333,"Upstream2",NA,NA,NA,"After"
2018-11-03,7.67667,"Upstream2",NA,NA,NA,"After"
2018-11-04,8.31333,"Upstream2",NA,NA,NA,"After"
2018-11-05,8.3,"Upstream2",NA,NA,NA,"After"
2018-11-06,8.04,"Upstream2",NA,NA,NA,"After"
2018-11-07,8.84,"Upstream2",NA,NA,NA,"After"
