"Date","Upstream1_MinDO","Location.x","Impoundment1_MinDO","Location.y","Diff","TimeStamp"
2015-03-23,11.3733,"Upstream1",10.5267,"Impoundment1",0.8466,"Before"
2015-03-24,11.9833,"Upstream1",11.4567,"Impoundment1",0.5266,"Before"
2015-03-25,11.93,"Upstream1",11.5733,"Impoundment1",0.3567,"Before"
2015-03-26,11.3233,"Upstream1",10.86,"Impoundment1",0.4633,"Before"
2015-03-27,11.4133,"Upstream1",10.94,"Impoundment1",0.4733,"Before"
2015-03-28,11.3567,"Upstream1",10.9667,"Impoundment1",0.390000000000001,"Before"
2015-03-29,11.3467,"Upstream1",11.0167,"Impoundment1",0.33,"Before"
2015-03-30,11.2767,"Upstream1",11.1933,"Impoundment1",0.0833999999999993,"Before"
2015-03-31,11.01,"Upstream1",10.6767,"Impoundment1",0.333299999999999,"Before"
2015-04-01,10.8167,"Upstream1",10.5167,"Impoundment1",0.300000000000001,"Before"
2015-04-02,10.89,"Upstream1",10.5467,"Impoundment1",0.343300000000001,"Before"
2015-04-03,9.98667,"Upstream1",9.4,"Impoundment1",0.58667,"Before"
2015-04-04,10.0433,"Upstream1",8.67,"Impoundment1",1.3733,"Before"
2015-04-05,10.1,"Upstream1",9.13,"Impoundment1",0.969999999999999,"Before"
2015-04-06,10.2833,"Upstream1",9.13,"Impoundment1",1.1533,"Before"
2015-04-07,10.0367,"Upstream1",8.69,"Impoundment1",1.3467,"Before"
2015-04-08,9.82,"Upstream1",8.62333,"Impoundment1",1.19667,"Before"
2015-04-09,9.46333,"Upstream1",7.42333,"Impoundment1",2.04,"Before"
2015-04-10,8.59333,"Upstream1",7.33667,"Impoundment1",1.25666,"Before"
2015-04-11,9.71,"Upstream1",9.29333,"Impoundment1",0.416670000000002,"Before"
2015-04-12,9.86333,"Upstream1",9.58333,"Impoundment1",0.279999999999999,"Before"
2015-04-13,10.1367,"Upstream1",9.89333,"Impoundment1",0.243369999999999,"Before"
2015-04-14,10.01,"Upstream1",9.45,"Impoundment1",0.56,"Before"
2015-04-15,9.45667,"Upstream1",7.37333,"Impoundment1",2.08334,"Before"
2015-04-16,9.82333,"Upstream1",9.23,"Impoundment1",0.59333,"Before"
2015-04-17,9.71667,"Upstream1",9.37333,"Impoundment1",0.343340000000001,"Before"
2015-04-18,9.52667,"Upstream1",8.98333,"Impoundment1",0.543339999999999,"Before"
2015-04-19,9.4,"Upstream1",8.74667,"Impoundment1",0.65333,"Before"
2015-04-20,7.95,"Upstream1",7.67333,"Impoundment1",0.27667,"Before"
2015-04-21,8.30333,"Upstream1",7.92,"Impoundment1",0.383330000000001,"Before"
2015-04-22,9.68333,"Upstream1",9.25,"Impoundment1",0.43333,"Before"
2015-04-23,9.81667,"Upstream1",9.48,"Impoundment1",0.33667,"Before"
2015-04-24,9.57667,"Upstream1",9.35,"Impoundment1",0.22667,"Before"
2015-04-25,9.42,"Upstream1",8.82667,"Impoundment1",0.59333,"Before"
2015-04-26,9.37,"Upstream1",8.95333,"Impoundment1",0.41667,"Before"
2015-04-27,9.20667,"Upstream1",8.81,"Impoundment1",0.39667,"Before"
2015-04-28,8.97667,"Upstream1",8.41333,"Impoundment1",0.56334,"Before"
2015-04-29,8.95667,"Upstream1",8.36,"Impoundment1",0.596670000000001,"Before"
2015-04-30,8.70333,"Upstream1",8.28,"Impoundment1",0.42333,"Before"
2015-05-01,8.60667,"Upstream1",8.16667,"Impoundment1",0.44,"Before"
2015-05-02,8.67667,"Upstream1",8.52333,"Impoundment1",0.15334,"Before"
2015-05-03,8.54,"Upstream1",8.24,"Impoundment1",0.299999999999999,"Before"
2015-05-04,8.38333,"Upstream1",7.98333,"Impoundment1",0.400000000000001,"Before"
2015-05-05,8.60667,"Upstream1",8.18667,"Impoundment1",0.42,"Before"
2015-05-06,8.42333,"Upstream1",8.24333,"Impoundment1",0.18,"Before"
2015-05-07,8.12333,"Upstream1",8.07667,"Impoundment1",0.0466599999999993,"Before"
2015-05-08,7.63333,"Upstream1",7.72667,"Impoundment1",-0.0933400000000004,"Before"
2015-05-09,7.42333,"Upstream1",7.2,"Impoundment1",0.22333,"Before"
2015-05-10,7.29667,"Upstream1",6.76667,"Impoundment1",0.529999999999999,"Before"
2015-05-11,7.10333,"Upstream1",7.13667,"Impoundment1",-0.0333399999999999,"Before"
2015-05-12,7.03667,"Upstream1",7.03667,"Impoundment1",0,"Before"
2015-05-13,7.23,"Upstream1",6.83,"Impoundment1",0.4,"Before"
2015-05-14,7.70333,"Upstream1",7.02,"Impoundment1",0.683330000000001,"Before"
2015-05-15,7.18333,"Upstream1",7.02,"Impoundment1",0.16333,"Before"
2015-05-16,7.33,"Upstream1",6.69,"Impoundment1",0.64,"Before"
2015-05-17,7.17,"Upstream1",6.37333,"Impoundment1",0.79667,"Before"
2015-05-18,7.05667,"Upstream1",5.85333,"Impoundment1",1.20334,"Before"
2015-05-19,6.80333,"Upstream1",5.38667,"Impoundment1",1.41666,"Before"
2015-05-20,6.37667,"Upstream1",4.75,"Impoundment1",1.62667,"Before"
2015-05-21,6.35,"Upstream1",4.74667,"Impoundment1",1.60333,"Before"
2015-05-22,6.93667,"Upstream1",5.50333,"Impoundment1",1.43334,"Before"
2015-05-23,6.91667,"Upstream1",5.63333,"Impoundment1",1.28334,"Before"
2015-05-24,6.97,"Upstream1",5.28667,"Impoundment1",1.68333,"Before"
2015-05-25,6.92333,"Upstream1",5.10333,"Impoundment1",1.82,"Before"
2015-05-26,6.88333,"Upstream1",4.8,"Impoundment1",2.08333,"Before"
2015-05-27,6.75667,"Upstream1",4.67333,"Impoundment1",2.08334,"Before"
2015-05-28,6.72333,"Upstream1",6.08,"Impoundment1",0.64333,"Before"
2015-05-29,6.81333,"Upstream1",6.29667,"Impoundment1",0.51666,"Before"
2015-05-30,6.84,"Upstream1",6.26333,"Impoundment1",0.57667,"Before"
2015-05-31,6.74,"Upstream1",6.18333,"Impoundment1",0.55667,"Before"
2015-06-01,6.61,"Upstream1",5.93667,"Impoundment1",0.67333,"Before"
2015-06-02,6.60667,"Upstream1",5.61667,"Impoundment1",0.99,"Before"
2015-06-03,6.64667,"Upstream1",6.42333,"Impoundment1",0.22334,"Before"
2015-06-04,6.93,"Upstream1",6.79,"Impoundment1",0.14,"Before"
2015-06-05,7.00333,"Upstream1",6.99,"Impoundment1",0.0133299999999998,"Before"
2015-06-06,6.97333,"Upstream1",6.90333,"Impoundment1",0.0699999999999994,"Before"
2015-06-07,6.70333,"Upstream1",6.37,"Impoundment1",0.33333,"Before"
2015-06-08,6.69333,"Upstream1",6.11667,"Impoundment1",0.57666,"Before"
2015-06-09,6.54667,"Upstream1",6.24333,"Impoundment1",0.303339999999999,"Before"
2015-06-10,6.54667,"Upstream1",6.30667,"Impoundment1",0.239999999999999,"Before"
2015-06-11,6.46,"Upstream1",5.74,"Impoundment1",0.72,"Before"
2015-06-12,6.39333,"Upstream1",5.65333,"Impoundment1",0.739999999999999,"Before"
2015-06-13,6.26,"Upstream1",5.61333,"Impoundment1",0.646669999999999,"Before"
2015-06-14,5.94,"Upstream1",5.08,"Impoundment1",0.86,"Before"
2015-06-15,5.79333,"Upstream1",5.03667,"Impoundment1",0.75666,"Before"
2015-06-16,5.55,"Upstream1",4.88,"Impoundment1",0.67,"Before"
2015-06-17,5.73333,"Upstream1",5.38333,"Impoundment1",0.35,"Before"
2015-06-18,5.77667,"Upstream1",5.11667,"Impoundment1",0.66,"Before"
2015-06-19,6.08667,"Upstream1",5.42,"Impoundment1",0.66667,"Before"
2015-06-20,5.65667,"Upstream1",5.52,"Impoundment1",0.136670000000001,"Before"
2015-06-21,5.49333,"Upstream1",5.27,"Impoundment1",0.223330000000001,"Before"
2015-06-22,5.44,"Upstream1",4.98667,"Impoundment1",0.45333,"Before"
2015-06-23,5.59667,"Upstream1",4.76667,"Impoundment1",0.829999999999999,"Before"
2015-06-24,5.76,"Upstream1",5.32,"Impoundment1",0.44,"Before"
2015-06-25,5.78,"Upstream1",5.4,"Impoundment1",0.38,"Before"
2015-06-26,5.71333,"Upstream1",5.33,"Impoundment1",0.38333,"Before"
2015-06-27,5.88,"Upstream1",5.52333,"Impoundment1",0.35667,"Before"
2015-06-28,5.82333,"Upstream1",5.57667,"Impoundment1",0.24666,"Before"
2015-06-29,5.76,"Upstream1",4.50333,"Impoundment1",1.25667,"Before"
2015-06-30,5.63667,"Upstream1",5.21333,"Impoundment1",0.42334,"Before"
2015-07-01,5.41667,"Upstream1",4.90333,"Impoundment1",0.513339999999999,"Before"
2017-09-19,7.42,"Upstream1",6.75667,"Impoundment1",0.66333,"Before"
2017-09-20,6.51,"Upstream1",6.27,"Impoundment1",0.24,"Before"
